ClienteCodigo,Potencial
0000498433,P2
0000498535,P2
0000498527,P2
0000498594,P3
0000498623,P3
0000498636,P4
0000492290,P3
0000492159,P4
0000492228,P2
0000492214,P3
0000492168,P3
0000492242,P4
0000492236,P3
0000492267,P4
0000492287,P3
0000492217,P3
0000492336,P4
0000492401,P4
0000492439,P4
0000492470,P4
0000497829,P4
0000497844,P3
0000495916,P4
0000495881,P2
0000495966,P1
0000495949,P4
0000495975,P3
0000495947,P1
0000495999,P3
0000495992,P3
0000496040,P3
0000496051,P4
0000496039,P4
0000496004,P4
0000495997,P4
0000398768,P3
0000503685,P4
0000504031,P2
0000504153,P4
0000504141,P2
0000503768,P4
0000503805,P2
0000504089,P1
0000504049,P2
0000504163,P3
0000503461,P2
0000503813,P4
0000503819,P2
0000503841,P2
0000503961,P1
0000504002,P3
0000520042,P4
0000519976,P2
0000522233,P3
0000522235,P4
0000504369,P1
0000503047,P4
0000503443,P2
0000503543,P2
0000503561,P3
0000503883,P4
0000522242,P4
0000503936,P4
0000503924,P1
0000504190,P4
0000504442,P4
0000504542,P1
0000504473,P2
0000504468,P2
0000504519,P4
0000499745,P3
0000500005,P4
0000519767,P3
0000498931,P1
0000504392,P4
0000504660,P4
0000507508,P4
0000507599,P3
0000507657,P3
0000507691,P3
0000507951,P3
0000506585,P1
0000506702,P3
0000522396,P1
0000506937,P1
0000507520,P4
0000507610,P2
0000507971,P4
0000507189,P3
0000507175,P3
0000507184,P2
0000507703,P3
0000507780,P4
0000507820,P2
0000507824,P4
0000507815,P1
0000508058,P1
0000508073,P4
0000508112,P3
0000507423,P4
0000507401,P2
0000507467,P4
0000508014,P3
0000507997,P4
0000508310,P4
0000508305,P2
0000508275,P2
0000507852,P4
0000507872,P4
0000507870,P3
0000507850,P4
0000507946,P4
0000508196,P4
0000504842,P4
0000504983,P1
0000519329,P4
0000488797,P2
0000488772,P4
0000477307,P4
0000477535,P2
0000477670,P3
0000521776,P2
0000482562,P3
0000482672,P2
0000483127,P3
0000483047,P3
0000483070,P4
0000483033,P2
0000480569,P3
0000481903,P3
0000478624,P3
0000481980,P1
0000481997,P4
0000490208,P3
0000490222,P4
0000490221,P4
0000490285,P1
0000490396,P4
0000490287,P2
0000490311,P4
0000490368,P4
0000490288,P4
0000485844,P3
0000490433,P1
0000490436,P2
0000490603,P4
0000490522,P2
0000490482,P4
0000490523,P2
0000490555,P4
0000490636,P2
0000495074,P3
0000495206,P4
0000495173,P4
0000495174,P3
0000492847,P4
0000492918,P2
0000492932,P3
0000492977,P4
0000492953,P1
0000493016,P2
0000493058,P4
0000493070,P4
0000490672,P4
0000490683,P2
0000490652,P2
0000490706,P3
0000500077,P4
0000500189,P3
0000499311,P4
0000499339,P2
0000494089,P4
0000494114,P2
0000494142,P4
0000494174,P3
0000496225,P4
0000496354,P4
0000500401,P4
0000499919,P2
0000500583,P3
0000499040,P4
0000500837,P2
0000500878,P4
0000500959,P3
0000500998,P2
0000500767,P3
0000500755,P4
0000500782,P4
0000500898,P2
0000500865,P3
0000500899,P4
0000494171,P4
0000494195,P2
0000494221,P4
0000494213,P3
0000494500,P3
0000494713,P2
0000499232,P4
0000500274,P4
0000499690,P4
0000500435,P2
0000500062,P3
0000499615,P4
0000498979,P4
0000500496,P4
0000500023,P3
0000500261,P4
0000498878,P3
0000499005,P3
0000499651,P4
0000505163,P3
0000505194,P4
0000505239,P2
0000505282,P2
0000504991,P4
0000504959,P4
0000505107,P2
0000505072,P2
0000505186,P2
0000505232,P4
0000505141,P3
0000505148,P3
0000505316,P4
0000505295,P3
0000505363,P4
0000505383,P4
0000505385,P3
0000505318,P3
0000505306,P4
0000505285,P4
0000505328,P1
0000507940,P4
0000508361,P4
0000507994,P3
0000508161,P4
0000485806,P4
0000485818,P3
0000485819,P4
0000485858,P4
0000486081,P4
0000485972,P2
0000486485,P2
0000476728,P1
0000476424,P3
0000476986,P2
0000476967,P4
0000482616,P3
0000482750,P2
0000482253,P3
0000482807,P3
0000478770,P3
0000479386,P3
0000481431,P3
0000481887,P3
0000481890,P3
0000481244,P3
0000489466,P1
0000489473,P3
0000489543,P4
0000489579,P2
0000489585,P2
0000489622,P4
0000489615,P4
0000485000,P2
0000484235,P3
0000485007,P4
0000487983,P4
0000495028,P4
0000494907,P2
0000492796,P4
0000492849,P4
0000492957,P4
0000492974,P3
0000493048,P4
0000490528,P3
0000490664,P3
0000490655,P4
0000518240,P3
0000490660,P2
0000490704,P4
0000495456,P3
0000499111,P4
0000499374,P4
0000500578,P3
0000498885,P2
0000499064,P4
0000499167,P4
0000496066,P1
0000496106,P3
0000496110,P4
0000496337,P2
0000496249,P4
0000496328,P1
0000499277,P4
0000499355,P4
0000499466,P1
0000493992,P3
0000500600,P2
0000500726,P3
0000500613,P4
0000500719,P3
0000500747,P4
0000499210,P3
0000500139,P3
0000499118,P4
0000500510,P4
0000499315,P4
0000499595,P3
0000498949,P2
0000500507,P3
0000499727,P4
0000500698,P4
0000500727,P4
0000500682,P2
0000500617,P2
0000500790,P2
0000496252,P2
0000496180,P3
0000496314,P4
0000496332,P2
0000496175,P1
0000500819,P2
0000500826,P4
0000500892,P4
0000500364,P1
0000503103,P2
0000503277,P4
0000503234,P3
0000502953,P3
0000502969,P1
0000503076,P3
0000503089,P3
0000503060,P2
0000503344,P4
0000503311,P3
0000503374,P1
0000503382,P3
0000502338,P4
0000502427,P4
0000502449,P2
0000503241,P2
0000503268,P3
0000503410,P3
0000503497,P4
0000503580,P1
0000522206,P1
0000519623,P4
0000520189,P4
0000519625,P3
0000519626,P3
0000522211,P2
0000503615,P4
0000485812,P2
0000485813,P4
0000485841,P2
0000485852,P3
0000485887,P4
0000485936,P4
0000490408,P3
0000490441,P1
0000490710,P4
0000490715,P4
0000490731,P4
0000490744,P4
0000493064,P4
0000492997,P2
0000495246,P4
0000495010,P2
0000495347,P2
0000496559,P4
0000496442,P4
0000496572,P2
0000500829,P4
0000500830,P4
0000500895,P3
0000500876,P3
0000500925,P1
0000501187,P4
0000500058,P4
0000499906,P4
0000499679,P4
0000499951,P4
0000500986,P3
0000500948,P2
0000501092,P4
0000501040,P4
0000501242,P3
0000496573,P3
0000496562,P4
0000496468,P3
0000496586,P4
0000496585,P3
0000501232,P4
0000501290,P2
0000501297,P1
0000501334,P2
0000501365,P3
0000501103,P2
0000501356,P4
0000501420,P2
0000501410,P3
0000501476,P3
0000501522,P2
0000496654,P2
0000496671,P3
0000496693,P4
0000496697,P4
0000501459,P4
0000501540,P2
0000501618,P4
0000506325,P3
0000506034,P4
0000505976,P4
0000506051,P3
0000505949,P4
0000505970,P3
0000506009,P3
0000506053,P2
0000505748,P2
0000505799,P4
0000505744,P4
0000506456,P4
0000506444,P4
0000506447,P2
0000506421,P4
0000506463,P4
0000506523,P4
0000506470,P3
0000506062,P4
0000506160,P3
0000506207,P4
0000506255,P3
0000506185,P2
0000506172,P3
0000506209,P3
0000505003,P2
0000506865,P4
0000506483,P3
0000506526,P4
0000506794,P4
0000506342,P4
0000506351,P4
0000506985,P2
0000506997,P3
0000507097,P4
0000506676,P3
0000506893,P2
0000507093,P2
0000507063,P4
0000507078,P3
0000507281,P4
0000506972,P4
0000492819,P2
0000492931,P2
0000492952,P4
0000495243,P3
0000495293,P3
0000494735,P4
0000490631,P4
0000490670,P2
0000490648,P2
0000490638,P3
0000495082,P4
0000495350,P4
0000495091,P4
0000500538,P3
0000499661,P2
0000493629,P4
0000493767,P4
0000497764,P3
0000497756,P3
0000497779,P4
0000497813,P4
0000498310,P3
0000498349,P4
0000498408,P3
0000498413,P3
0000492034,P4
0000492007,P2
0000492040,P4
0000492051,P2
0000492026,P2
0000492147,P4
0000492248,P4
0000498482,P4
0000498466,P3
0000498430,P2
0000498444,P1
0000498432,P2
0000498503,P4
0000494490,P3
0000494563,P3
0000494436,P4
0000494302,P4
0000494594,P4
0000494544,P3
0000494740,P3
0000502605,P3
0000502922,P2
0000502886,P4
0000503087,P3
0000501865,P3
0000501900,P3
0000501901,P1
0000501878,P4
0000501903,P4
0000519934,P1
0000501894,P2
0000499160,P4
0000522182,P4
0000502699,P1
0000502734,P4
0000502767,P4
0000522186,P2
0000502752,P4
0000502733,P4
0000503214,P2
0000503275,P4
0000503238,P4
0000502766,P2
0000502831,P2
0000502987,P3
0000515853,P4
0000500111,P4
0000498906,P3
0000499396,P4
0000500374,P3
0000500162,P4
0000494780,P3
0000494826,P2
0000495116,P4
0000502824,P2
0000502853,P4
0000520014,P2
0000508511,P2
0000508532,P2
0000508293,P4
0000508330,P3
0000508483,P4
0000508539,P3
0000508573,P4
0000508611,P4
0000508647,P3
0000508638,P2
0000508670,P3
0000520950,P2
0000519359,P3
0000522406,P4
0000519839,P1
0000519867,P3
0000488866,P1
0000488880,P4
0000488898,P3
0000488976,P1
0000483326,P4
0000483278,P4
0000478702,P4
0000479892,P3
0000482120,P3
0000480721,P3
0000483237,P3
0000483353,P1
0000487632,P4
0000487629,P1
0000487656,P3
0000487668,P3
0000487688,P4
0000489061,P4
0000489032,P2
0000479839,P4
0000465143,P2
0000464868,P4
0000465056,P2
0000469256,P2
0000469024,P1
0000469249,P4
0000465109,P3
0000464517,P2
0000473361,P3
0000473777,P3
0000468774,P4
0000468504,P4
0000465277,P1
0000465381,P2
0000465180,P2
0000465237,P2
0000478035,P4
0000478453,P4
0000479255,P2
0000479272,P4
0000477053,P4
0000477037,P3
0000477050,P4
0000477045,P4
0000530049,P4
0000488542,P2
0000479283,P4
0000479291,P4
0000479361,P4
0000479407,P3
0000479571,P4
0000479767,P2
0000479861,P4
0000480069,P4
0000480102,P3
0000480121,P2
0000480458,P3
0000480803,P4
0000486465,P1
0000521775,P3
0000487140,P4
0000492480,P3
0000492671,P3
0000492552,P3
0000492727,P4
0000494746,P2
0000495163,P4
0000495056,P4
0000495361,P2
0000495436,P3
0000491801,P2
0000491864,P2
0000491856,P2
0000491883,P4
0000491880,P4
0000493091,P4
0000493120,P1
0000493238,P4
0000493236,P3
0000497721,P3
0000497746,P2
0000497755,P4
0000498418,P2
0000498417,P3
0000498497,P4
0000498469,P3
0000498445,P2
0000491927,P2
0000491972,P4
0000492030,P3
0000492045,P4
0000492005,P4
0000492016,P3
0000492041,P4
0000491997,P3
0000492092,P4
0000492068,P4
0000492094,P1
0000492086,P4
0000492137,P3
0000492121,P4
0000492128,P3
0000493660,P4
0000493638,P3
0000493587,P3
0000502303,P3
0000502392,P2
0000502269,P4
0000502590,P2
0000502648,P4
0000502668,P4
0000502602,P4
0000494546,P4
0000494443,P4
0000494276,P2
0000494642,P4
0000502827,P2
0000500469,P4
0000499791,P4
0000502670,P1
0000502697,P4
0000502729,P4
0000502741,P4
0000502725,P3
0000522184,P2
0000502742,P4
0000502813,P4
0000503208,P4
0000503206,P2
0000502822,P4
0000502952,P1
0000503141,P4
0000522198,P4
0000503131,P3
0000499677,P4
0000500213,P1
0000499282,P3
0000485453,P4
0000470519,P4
0000488047,P4
0000491932,P2
0000491919,P2
0000493732,P1
0000493375,P3
0000493482,P2
0000493595,P3
0000493540,P3
0000497736,P4
0000497759,P3
0000497760,P1
0000498399,P4
0000498361,P4
0000498366,P4
0000498414,P4
0000498431,P4
0000491960,P4
0000491924,P4
0000492011,P4
0000491988,P3
0000491983,P3
0000492095,P4
0000494702,P4
0000494397,P4
0000494371,P3
0000494687,P4
0000494515,P4
0000494350,P4
0000494547,P4
0000494470,P4
0000502578,P3
0000502623,P3
0000502625,P4
0000502911,P2
0000500070,P4
0000498998,P3
0000499093,P4
0000500334,P2
0000500142,P4
0000502768,P3
0000502720,P1
0000502802,P3
0000503194,P2
0000503228,P4
0000503306,P3
0000502464,P2
0000502490,P4
0000502496,P3
0000502772,P2
0000518089,P3
0000503155,P1
0000502961,P3
0000499912,P4
0000499381,P3
0000522199,P2
0000498909,P4
0000500278,P4
0000502825,P4
0000520016,P4
0000527941,P4
0000508489,P4
0000508482,P2
0000508495,P3
0000508552,P2
0000508562,P4
0000508555,P4
0000508566,P4
0000508669,P4
0000508666,P4
0000508626,P2
0000508668,P3
0000508671,P4
0000508654,P3
0000520956,P3
0000520979,P3
0000474679,P4
0000463880,P3
0000472995,P1
0000463604,P1
0000473099,P3
0000473100,P2
0000474650,P3
0000481861,P2
0000481880,P4
0000478222,P3
0000479469,P3
0000479663,P4
0000479703,P3
0000481845,P3
0000478704,P4
0000482278,P4
0000482470,P2
0000478820,P4
0000479598,P4
0000480232,P4
0000482308,P4
0000470357,P2
0000470062,P4
0000470319,P2
0000470355,P3
0000470409,P3
0000470392,P4
0000470260,P4
0000468299,P3
0000485277,P3
0000485288,P2
0000488829,P3
0000488848,P3
0000488897,P4
0000488894,P3
0000488869,P3
0000488932,P3
0000488945,P4
0000488937,P4
0000488943,P4
0000488981,P2
0000488968,P4
0000488960,P3
0000483261,P1
0000496986,P4
0000502354,P3
0000502204,P3
0000502322,P2
0000502323,P1
0000500341,P4
0000500579,P4
0000499321,P4
0000499763,P4
0000499604,P2
0000499915,P4
0000499189,P3
0000498926,P3
0000528123,P2
0000509096,P2
0000509092,P3
0000509118,P2
0000509119,P2
0000518365,P4
0000527987,P3
0000509131,P3
0000509164,P4
0000509189,P2
0000482038,P3
0000477267,P4
0000477678,P3
0000490051,P2
0000489812,P2
0000490085,P4
0000490124,P4
0000490135,P2
0000490157,P4
0000490162,P2
0000490200,P4
0000490207,P4
0000490220,P4
0000490227,P2
0000490373,P4
0000491396,P4
0000497413,P4
0000497420,P4
0000497459,P3
0000495598,P1
0000495648,P2
0000495627,P4
0000495630,P3
0000495666,P4
0000495670,P3
0000491556,P4
0000491430,P2
0000491357,P2
0000491415,P4
0000491551,P4
0000491477,P3
0000497477,P4
0000497494,P3
0000497533,P4
0000497484,P3
0000497532,P4
0000493277,P3
0000493246,P2
0000493571,P4
0000493657,P3
0000491563,P4
0000491508,P3
0000491455,P4
0000491373,P1
0000491393,P3
0000491483,P2
0000491370,P4
0000495633,P3
0000496679,P2
0000496681,P4
0000496669,P3
0000496658,P3
0000496690,P3
0000496735,P2
0000496710,P4
0000496731,P2
0000496744,P4
0000501338,P4
0000498829,P4
0000501523,P4
0000494502,P4
0000494556,P4
0000494485,P3
0000494295,P3
0000494473,P4
0000494393,P3
0000501759,P3
0000501764,P2
0000501761,P1
0000501805,P2
0000501781,P3
0000501598,P2
0000501639,P2
0000501231,P2
0000501269,P3
0000501875,P3
0000501912,P2
0000519459,P3
0000519426,P4
0000519417,P2
0000519487,P4
0000520847,P3
0000494686,P2
0000494292,P2
0000494298,P4
0000494379,P3
0000499751,P3
0000499144,P4
0000499844,P1
0000499860,P2
0000500088,P3
0000499797,P4
0000499877,P2
0000489054,P3
0000488995,P4
0000489059,P3
0000489117,P4
0000478019,P4
0000479066,P4
0000480255,P3
0000481134,P3
0000483440,P2
0000483310,P2
0000483529,P3
0000483239,P2
0000492367,P4
0000492570,P4
0000492589,P2
0000492615,P2
0000492519,P4
0000492626,P3
0000495715,P4
0000495765,P4
0000495786,P4
0000491654,P3
0000491614,P2
0000491593,P4
0000491651,P4
0000491642,P4
0000491569,P1
0000491690,P4
0000493181,P4
0000493754,P2
0000493750,P4
0000493801,P4
0000493288,P4
0000493829,P3
0000493659,P4
0000495814,P2
0000495855,P4
0000495918,P2
0000491727,P2
0000491736,P4
0000491754,P4
0000491761,P3
0000491814,P4
0000493578,P2
0000493539,P3
0000493213,P4
0000493497,P4
0000493676,P3
0000497678,P2
0000497656,P3
0000497681,P4
0000497705,P2
0000497711,P4
0000497744,P4
0000502091,P4
0000502170,P4
0000502164,P3
0000496941,P1
0000496992,P4
0000502348,P1
0000502393,P3
0000502389,P3
0000499162,P4
0000498990,P4
0000500516,P3
0000499169,P4
0000501809,P4
0000501886,P4
0000502242,P3
0000502252,P4
0000502259,P2
0000502249,P3
0000502312,P1
0000502351,P4
0000502579,P4
0000502667,P3
0000502647,P3
0000502528,P2
0000502533,P4
0000502554,P1
0000502674,P2
0000501595,P3
0000502482,P4
0000494674,P3
0000494492,P3
0000494623,P3
0000494537,P4
0000494377,P1
0000528726,P3
0000509081,P1
0000509058,P3
0000509072,P2
0000509066,P2
0000509099,P4
0000509085,P4
0000509093,P4
0000509155,P4
0000509136,P3
0000528385,P4
0000509156,P4
0000509178,P3
0000509213,P2
0000509219,P4
0000509291,P3
0000509316,P3
0000509264,P3
0000509298,P2
0000509318,P2
0000509286,P2
0000501215,P4
0000509367,P4
0000509372,P2
0000509322,P2
0000509323,P3
0000509362,P3
0000486632,P4
0000509414,P4
0000509394,P3
0000509411,P4
0000509475,P4
0000509462,P2
0000509465,P4
0000496282,P2
0000496234,P4
0000496186,P2
0000496190,P3
0000496340,P4
0000496183,P2
0000499257,P4
0000499479,P3
0000496276,P4
0000496263,P4
0000496288,P4
0000496285,P3
0000496237,P4
0000493999,P2
0000494041,P2
0000494009,P3
0000494036,P4
0000494097,P4
0000494134,P3
0000500632,P3
0000500745,P4
0000500665,P3
0000500656,P4
0000500729,P3
0000500136,P4
0000499742,P3
0000499213,P4
0000499814,P3
0000500615,P3
0000500694,P3
0000500676,P1
0000500757,P4
0000498110,P2
0000498787,P3
0000499729,P4
0000499299,P3
0000499718,P1
0000500198,P1
0000499251,P2
0000499930,P4
0000500092,P3
0000499710,P4
0000499769,P4
0000500064,P4
0000498870,P2
0000499525,P4
0000502816,P2
0000502821,P4
0000502828,P3
0000503031,P4
0000502972,P4
0000503172,P2
0000502989,P1
0000502956,P3
0000503084,P4
0000503010,P4
0000502771,P4
0000503219,P4
0000503197,P4
0000503300,P2
0000503263,P3
0000503158,P2
0000503175,P4
0000502866,P2
0000503327,P3
0000503338,P4
0000503363,P1
0000496982,P2
0000496976,P2
0000502367,P2
0000502369,P3
0000527921,P4
0000519784,P2
0000502437,P3
0000503641,P4
0000503635,P1
0000503618,P3
0000503366,P2
0000503355,P2
0000503597,P4
0000503671,P4
0000503633,P2
0000503617,P4
0000522219,P1
0000520089,P4
0000520082,P3
0000503750,P4
0000503780,P2
0000500481,P3
0000499371,P4
0000498941,P3
0000503825,P4
0000503817,P4
0000503259,P2
0000503631,P3
0000503167,P1
0000502947,P2
0000503406,P1
0000503567,P4
0000509905,P4
0000509923,P1
0000509960,P4
0000509939,P4
0000509941,P3
0000509948,P4
0000509933,P1
0000509959,P2
0000527298,P4
0000510019,P4
0000510012,P1
0000509973,P4
0000510043,P1
0000510030,P2
0000518618,P2
0000510051,P2
0000510066,P3
0000509497,P1
0000509529,P2
0000509555,P2
0000509532,P3
0000509552,P4
0000509567,P4
0000495631,P3
0000495608,P3
0000495612,P1
0000495640,P4
0000497490,P4
0000497462,P3
0000497637,P4
0000491537,P3
0000491496,P3
0000491462,P4
0000491386,P2
0000493230,P2
0000493351,P4
0000493791,P2
0000493171,P3
0000493553,P2
0000493724,P2
0000495718,P2
0000495763,P3
0000501660,P2
0000501668,P4
0000501700,P2
0000501435,P2
0000501490,P3
0000501479,P3
0000498836,P3
0000501484,P3
0000501480,P2
0000494631,P4
0000494509,P2
0000494690,P4
0000496704,P4
0000496737,P4
0000496741,P1
0000496732,P2
0000496745,P2
0000496756,P2
0000501767,P3
0000501813,P2
0000501829,P3
0000501842,P4
0000501239,P2
0000501183,P4
0000501254,P4
0000501246,P4
0000501851,P4
0000494396,P4
0000519488,P4
0000494341,P4
0000494559,P4
0000494703,P2
0000494608,P4
0000494499,P3
0000499756,P4
0000499811,P3
0000519659,P4
0000520931,P4
0000519832,P4
0000522168,P3
0000522170,P3
0000499006,P2
0000500173,P3
0000499313,P4
0000499401,P4
0000499146,P3
0000496810,P2
0000496806,P1
0000501589,P1
0000501647,P4
0000501665,P4
0000501680,P3
0000501731,P4
0000501984,P4
0000501979,P4
0000502005,P2
0000502044,P3
0000522362,P4
0000507054,P3
0000507208,P4
0000507236,P2
0000507344,P3
0000506934,P3
0000506903,P4
0000506946,P3
0000507115,P2
0000507406,P1
0000507489,P2
0000506618,P4
0000506951,P3
0000507552,P4
0000507559,P4
0000507457,P1
0000507600,P4
0000507517,P3
0000507543,P2
0000507526,P2
0000507529,P2
0000507332,P4
0000507579,P4
0000507659,P2
0000507744,P4
0000507720,P2
0000507718,P2
0000507738,P2
0000507759,P1
0000507010,P4
0000507162,P2
0000519339,P4
0000506845,P4
0000507357,P3
0000507379,P2
0000507462,P4
0000507469,P3
0000507477,P3
0000507651,P3
0000507492,P1
0000507755,P4
0000510094,P4
0000517664,P4
0000519399,P2
0000516340,P2
0000510135,P4
0000510128,P4
0000510167,P2
0000510227,P1
0000510264,P1
0000510316,P3
0000515290,P3
0000510701,P2
0000518526,P2
0000510397,P3
0000510366,P2
0000510400,P3
0000510402,P4
0000487803,P3
0000487840,P2
0000487825,P1
0000479736,P3
0000479860,P4
0000480104,P4
0000483567,P4
0000482186,P3
0000483413,P3
0000483595,P4
0000483579,P4
0000489162,P3
0000489200,P4
0000489203,P3
0000483732,P3
0000483833,P2
0000483875,P1
0000482662,P4
0000483739,P2
0000490783,P2
0000490824,P1
0000490819,P1
0000490835,P4
0000490845,P4
0000491230,P4
0000490877,P4
0000491092,P3
0000490980,P4
0000490857,P4
0000491145,P3
0000497059,P4
0000497060,P2
0000497078,P4
0000497095,P1
0000497116,P3
0000498156,P3
0000490869,P4
0000490923,P3
0000491128,P3
0000490900,P4
0000491071,P4
0000495503,P4
0000500802,P4
0000500756,P3
0000500849,P4
0000500904,P3
0000494061,P4
0000494063,P2
0000494177,P4
0000494198,P4
0000499312,P3
0000499230,P3
0000499138,P3
0000501030,P4
0000499977,P4
0000500270,P4
0000499854,P2
0000494245,P2
0000494242,P1
0000494248,P1
0000494266,P2
0000494265,P1
0000500343,P4
0000499952,P4
0000501123,P3
0000496342,P2
0000496381,P2
0000496394,P4
0000496357,P3
0000496386,P2
0000496440,P2
0000496433,P4
0000517309,P4
0000504584,P4
0000504681,P3
0000504700,P2
0000504663,P1
0000504613,P3
0000504636,P4
0000504626,P4
0000504735,P2
0000504863,P4
0000504832,P1
0000504801,P3
0000503908,P2
0000504249,P4
0000504874,P3
0000504932,P3
0000504772,P1
0000504757,P4
0000504786,P4
0000504849,P4
0000504813,P4
0000504869,P4
0000520006,P4
0000522271,P3
0000504843,P4
0000504795,P4
0000504350,P4
0000505056,P4
0000505106,P3
0000505104,P4
0000488065,P4
0000483010,P4
0000483266,P2
0000488838,P2
0000488857,P4
0000488899,P2
0000488860,P2
0000488878,P3
0000488911,P4
0000488935,P2
0000479098,P3
0000479546,P4
0000480222,P3
0000483394,P4
0000482640,P4
0000483252,P3
0000487520,P4
0000487601,P3
0000487646,P2
0000487659,P3
0000488975,P1
0000489065,P4
0000489025,P3
0000483153,P4
0000483350,P4
0000481178,P4
0000483481,P1
0000483526,P2
0000483238,P4
0000492587,P4
0000492506,P4
0000492486,P3
0000492494,P4
0000492628,P4
0000492482,P3
0000492553,P3
0000491557,P3
0000491453,P4
0000491440,P4
0000491628,P4
0000491661,P3
0000491573,P2
0000491609,P4
0000491637,P2
0000491617,P4
0000491692,P1
0000491676,P4
0000495743,P4
0000495795,P4
0000495745,P4
0000495753,P3
0000495798,P2
0000495823,P4
0000495832,P3
0000495853,P4
0000493742,P3
0000493749,P4
0000493097,P2
0000491725,P4
0000491744,P2
0000491836,P3
0000498237,P2
0000498309,P1
0000498316,P2
0000498390,P4
0000493701,P1
0000493726,P2
0000493453,P2
0000493384,P3
0000497600,P2
0000497633,P4
0000497677,P2
0000497659,P3
0000497686,P2
0000497700,P4
0000491816,P4
0000491828,P2
0000494389,P4
0000494434,P4
0000494323,P3
0000499234,P4
0000500521,P4
0000499843,P4
0000500358,P3
0000499635,P1
0000500204,P4
0000499772,P4
0000500248,P4
0000500498,P3
0000499435,P3
0000499341,P2
0000500366,P3
0000502085,P1
0000502064,P3
0000502040,P4
0000502053,P4
0000502060,P1
0000502213,P4
0000496969,P4
0000496953,P4
0000496942,P1
0000496946,P2
0000496979,P4
0000496974,P3
0000496997,P2
0000501803,P2
0000501823,P1
0000501811,P4
0000501800,P3
0000502256,P3
0000502263,P4
0000502194,P3
0000502189,P4
0000502220,P2
0000502391,P2
0000502390,P4
0000499649,P2
0000499733,P4
0000499798,P4
0000499112,P2
0000500020,P3
0000500101,P2
0000502514,P2
0000483363,P4
0000483410,P1
0000478916,P3
0000480204,P2
0000479014,P3
0000482128,P1
0000482153,P4
0000478268,P4
0000483409,P3
0000478548,P3
0000483412,P1
0000487617,P3
0000487652,P3
0000478375,P4
0000480002,P1
0000489010,P4
0000489050,P2
0000489004,P2
0000489031,P3
0000492522,P4
0000492530,P4
0000492564,P4
0000492613,P3
0000492549,P4
0000492515,P3
0000492565,P1
0000492491,P4
0000492523,P4
0000492674,P4
0000492683,P4
0000491374,P4
0000491636,P4
0000491597,P4
0000495695,P4
0000495749,P4
0000495771,P3
0000495731,P4
0000493817,P4
0000493816,P3
0000493799,P4
0000493828,P4
0000493158,P4
0000491669,P4
0000491674,P4
0000491709,P4
0000491743,P4
0000491770,P3
0000491788,P4
0000491813,P3
0000491810,P3
0000491842,P2
0000498241,P2
0000498320,P3
0000498360,P2
0000498363,P4
0000493679,P4
0000493541,P2
0000493381,P4
0000493784,P3
0000497658,P3
0000497652,P1
0000497660,P1
0000497684,P4
0000497680,P4
0000502108,P2
0000502138,P2
0000502150,P4
0000496898,P4
0000496958,P4
0000496961,P3
0000502305,P2
0000502298,P1
0000502286,P4
0000502200,P4
0000502214,P1
0000502191,P3
0000502436,P4
0000500223,P3
0000500256,P3
0000500013,P4
0000499256,P2
0000499883,P4
0000502235,P2
0000502272,P1
0000502347,P4
0000502529,P3
0000502555,P4
0000502688,P4
0000502678,P1
0000509067,P4
0000509107,P2
0000509082,P2
0000509116,P1
0000509192,P4
0000484251,P2
0000484213,P4
0000480401,P4
0000492899,P2
0000492937,P2
0000492908,P4
0000492901,P1
0000492794,P4
0000492948,P1
0000492956,P4
0000492950,P4
0000493044,P3
0000495382,P4
0000494888,P3
0000495189,P3
0000494908,P3
0000495059,P3
0000495049,P3
0000494804,P4
0000494958,P3
0000495178,P3
0000495306,P3
0000495242,P4
0000499058,P4
0000507725,P4
0000507805,P4
0000519931,P4
0000513100,P4
0000513102,P4
0000513127,P3
0000513148,P2
0000513163,P4
0000513178,P4
0000513216,P1
0000513184,P4
0000513232,P4
0000513239,P4
0000529392,P2
0000513256,P4
0000513267,P1
0000513302,P2
0000513275,P1
0000513304,P4
0000513297,P3
0000513316,P3
0000513320,P1
0000513435,P4
0000513439,P4
0000515592,P2
0000513464,P4
0000513532,P4
0000515376,P3
0000516632,P2
0000513581,P2
0000497254,P3
0000497279,P3
0000498160,P4
0000498142,P4
0000498121,P4
0000498163,P2
0000498144,P4
0000493795,P3
0000493643,P3
0000493695,P4
0000493735,P4
0000493516,P4
0000493522,P4
0000493471,P1
0000493268,P3
0000493798,P4
0000493688,P4
0000493640,P3
0000493686,P4
0000492445,P4
0000492351,P4
0000493716,P4
0000493731,P3
0000493478,P3
0000493554,P4
0000496082,P3
0000495989,P4
0000496100,P1
0000498529,P3
0000498655,P1
0000498650,P2
0000498628,P4
0000498644,P3
0000498757,P4
0000500100,P3
0000499787,P1
0000499731,P2
0000498957,P3
0000500372,P4
0000498700,P3
0000500059,P3
0000499904,P4
0000499817,P2
0000499849,P3
0000500214,P4
0000499903,P4
0000500161,P3
0000492387,P3
0000492420,P4
0000498749,P4
0000498774,P2
0000496144,P2
0000496321,P1
0000519927,P1
0000519746,P3
0000504609,P4
0000505142,P4
0000505238,P1
0000520828,P2
0000522312,P4
0000519940,P4
0000505261,P4
0000505624,P4
0000505727,P3
0000505723,P4
0000505678,P2
0000505734,P3
0000505792,P2
0000505067,P4
0000505063,P4
0000519332,P4
0000505195,P1
0000505478,P4
