ClienteCodigo,Potencial
0000516806,P4
0000238991,P4
0000450412,P3
0000420170,P4
0000386480,P4
0000396827,P2
0000266257,P3
0000497884,P4
0000520638,P1
0000523798,P4
0000532767,P2
0000408064,P1
0000529973,P3
0000457832,P3
0000515249,P1
0000238806,P2
0000420723,P4
0000532508,P1
0000509865,P4
0000481371,P4
0000507820,P2
0000467707,P4
0000402422,P3
0000520362,P3
0000514285,P2
0000482114,P2
0000260625,P1
0000534827,P3
0000303292,P2
0000429254,P2
0000390842,P3
0000444177,P3
0000511725,P3
0000416354,P2
0000523044,P2
0000258587,P4
0000247842,P2
0000483702,P3
0000472379,P1
0000297545,P4
0000403253,P4
0000268597,P3
0000483503,P4
0000517853,P4
0000531793,P3
0000511161,P2
0000530500,P2
0000499915,P4
0000529435,P4
0000521360,P4
0000440489,P3
0000515575,P3
0000437822,P4
0000447409,P2
0000386464,P2
0000527980,P2
0000241525,P3
0000474873,P2
0000474037,P4
0000457791,P3
0000510322,P4
0000523942,P4
0000393763,P4
0000386665,P1
0000522003,P3
0000445237,P1
0000370446,P2
0000389236,P2
0000503414,P3
0000474163,P1
0000520873,P4
0000533247,P4
0000453797,P3
0000459646,P3
0000527597,P1
0000517686,P3
0000517546,P1
0000533080,P3
0000385017,P2
0000441241,P4
0000529543,P4
0000489244,P2
0000499567,P4
0000446015,P4
0000475440,P3
0000496731,P2
0000510394,P4
0000430834,P4
0000494238,P4
0000259093,P3
0000314710,P3
0000418954,P2
0000458427,P3
0000498587,P2
0000524679,P2
0000496578,P4
0000525649,P4
0000441621,P1
0000506401,P1
0000242967,P3
0000521839,P4
0000527410,P4
0000505149,P2
0000396961,P1
0000481614,P2
0000446797,P3
0000424782,P1
0000254551,P3
0000527116,P4
0000447816,P2
0000526576,P4
0000260157,P4
0000380304,P4
0000487879,P3
0000498540,P1
0000495076,P4
0000512368,P2
0000522797,P4
0000391096,P2
0000434940,P4
0000479636,P3
0000487050,P3
0000471828,P2
0000529436,P4
0000533037,P4
0000432737,P3
0000442122,P4
0000450392,P4
0000478863,P2
0000457811,P4
0000520508,P1
0000507332,P4
0000395600,P3
0000476620,P2
0000520284,P4
0000421845,P4
0000516723,P3
0000519123,P4
0000470713,P1
0000247946,P2
0000489418,P2
0000441874,P4
0000492816,P4
0000519767,P4
0000440951,P4
0000407749,P2
0000382294,P2
0000466974,P4
0000492333,P4
0000531910,P4
0000482750,P2
0000527631,P4
0000457396,P4
0000525702,P4
0000442259,P2
0000406896,P1
0000532421,P4
0000445052,P4
0000499210,P4
0000449515,P4
0000505408,P4
0000504031,P2
0000521014,P3
0000489973,P3
0000250040,P4
0000468588,P4
0000232706,P1
0000410893,P1
0000348030,P1
0000532541,P4
0000509005,P1
0000518078,P4
0000513082,P2
0000491958,P3
0000525755,P3
0000530754,P4
0000261420,P3
0000391989,P4
0000523613,P3
0000468643,P2
0000344029,P3
0000510230,P4
0000244463,P3
0000494089,P4
0000488113,P2
0000397417,P1
0000466114,P2
0000428805,P4
0000401298,P1
0000450538,P3
0000509331,P4
0000387559,P2
0000506238,P3
0000232889,P2
0000434552,P4
0000510179,P1
0000473998,P1
0000507113,P3
0000473105,P2
0000433480,P3
0000242720,P4
0000470193,P4
0000533755,P4
0000527613,P4
0000471320,P3
0000493325,P3
0000477946,P3
0000525931,P3
0000494381,P4
0000404484,P1
0000503280,P4
0000479819,P3
0000477927,P3
0000460394,P4
0000491122,P4
0000346973,P4
0000519193,P4
0000258090,P4
0000517893,P1
0000242237,P2
0000489682,P1
0000520392,P2
0000490595,P2
0000230969,P2
0000501020,P2
0000471163,P4
0000491761,P3
0000524306,P4
0000527507,P4
0000481128,P4
0000492626,P3
0000523014,P3
0000491462,P4
0000521223,P4
0000394516,P3
0000525251,P3
0000487390,P3
0000494138,P4
0000502929,P4
0000239540,P4
0000516608,P4
0000265271,P4
0000480261,P1
0000470688,P4
0000286731,P4
0000483723,P3
0000485469,P2
0000432318,P4
0000447716,P2
0000471178,P4
0000532871,P2
0000352721,P4
0000496377,P4
0000532155,P3
0000526841,P4
0000389535,P2
0000406029,P2
0000498408,P4
0000527763,P4
0000449118,P3
0000510119,P3
0000533367,P4
0000525927,P3
0000505723,P4
0000531536,P3
0000494101,P4
0000503931,P3
0000526565,P4
0000473106,P1
0000512422,P4
0000482759,P3
0000466950,P1
0000473893,P2
0000514728,P4
0000529546,P4
0000496241,P2
0000488393,P4
0000456786,P4
0000353201,P1
0000439073,P3
0000230935,P2
0000395820,P4
0000531946,P4
0000506217,P4
0000528359,P4
0000491710,P4
0000532622,P3
0000401278,P1
0000245005,P2
0000263774,P3
0000519188,P2
0000499313,P3
0000514087,P4
0000406682,P4
0000393607,P3
0000516977,P4
0000478789,P2
0000402990,P2
0000231256,P3
0000510920,P4
0000240952,P4
0000384856,P4
0000381620,P4
0000472091,P2
0000505726,P2
0000263906,P2
0000242652,P3
0000478857,P4
0000242955,P2
0000525899,P4
0000533103,P3
0000528304,P4
0000494265,P1
0000254461,P1
0000504426,P4
0000513867,P4
0000245680,P3
0000493572,P3
0000517747,P2
0000531933,P4
0000526064,P4
0000501154,P4
0000480612,P4
0000230254,P3
0000242000,P3
0000496789,P1
0000481997,P4
0000262713,P4
0000516222,P2
0000530922,P4
0000511599,P2
0000521557,P4
0000515103,P4
0000527142,P4
0000267783,P1
0000513914,P1
0000380380,P3
0000301873,P2
0000244953,P2
0000473448,P1
0000426759,P4
0000431464,P2
0000467415,P2
0000514820,P2
0000507641,P2
0000517312,P4
0000434488,P4
0000534208,P4
0000425520,P3
0000436473,P2
0000528387,P3
0000483815,P3
0000527270,P2
0000513643,P4
0000523529,P3
0000483519,P4
0000512868,P4
0000475253,P3
0000513268,P3
0000475355,P1
0000500944,P3
0000509161,P2
0000500632,P3
0000436152,P3
0000534941,P2
0000516801,P1
0000482242,P4
0000503857,P4
0000523118,P4
0000266748,P2
0000524917,P4
0000440330,P2
0000248036,P3
0000384199,P3
0000483256,P4
0000514130,P3
0000433129,P2
0000403831,P1
0000441011,P4
0000502002,P2
0000502326,P4
0000533308,P4
0000492282,P3
0000317111,P3
0000499352,P2
0000530854,P4
0000506884,P1
0000488707,P4
0000391408,P1
0000452155,P3
0000533099,P1
0000395515,P3
0000534493,P4
0000232832,P3
0000509444,P4
0000424774,P2
0000524120,P4
0000401446,P2
0000241174,P1
0000254419,P4
0000500052,P3
0000495169,P2
0000518836,P3
0000412061,P2
0000443043,P2
0000486511,P2
0000438987,P4
0000242922,P1
0000528748,P3
0000507111,P2
0000451551,P1
0000395900,P4
0000433974,P4
0000454547,P4
0000500617,P3
0000505660,P4
0000509054,P4
0000515150,P2
0000518865,P4
0000525170,P4
0000503961,P1
0000444119,P4
0000522261,P4
0000476382,P2
0000239432,P2
0000529861,P2
0000449663,P3
0000471682,P2
0000288600,P3
0000234920,P2
0000520677,P3
0000493673,P3
0000473376,P2
0000519406,P2
0000520258,P4
0000541437,P4
0000541442,P4
0000541443,P4
0000541444,P3
0000541445,P1
0000541446,P4
0000541447,P4
0000541448,P4
0000541449,P3
0000541452,P4
0000541453,P4
0000541454,P4
0000541455,P4
0000541456,P4
0000541457,P4
0000541458,P4
0000541459,P4
0000541460,P4
0000541461,P4
0000541462,P4
0000541463,P4
0000541464,P4
0000541465,P4
0000541466,P4
0000541467,P4
0000541468,P4
0000541469,P3
0000541470,P4
0000541471,P4
0000541472,P4
0000541473,P4
0000541474,P3
0000541475,P4
0000541476,P4
0000541477,P4
0000541478,P4
0000541479,P4
0000541480,P4
0000541481,P1
0000541482,P4
0000541483,P4
0000541484,P3
0000541485,P3
0000541486,P4
0000541487,P4
0000541488,P4
0000541489,P4
0000541492,P4
0000541493,P4
0000541494,P4
0000541495,P4
0000541496,P2
0000541497,P4
0000541498,P4
0000541499,P4
0000541500,P4
0000541501,P4
0000541502,P4
0000541503,P4
0000541504,P4
0000541505,P4
0000541506,P4
0000541507,P3
0000541508,P4
0000541509,P4
0000541510,P2
0000541511,P4
0000541512,P1
0000541513,P4
0000541514,P3
0000541515,P4
0000518956,P3
0000514153,P4
0000514594,P4
0000258277,P4
0000462398,P2
0000352278,P3
0000514643,P3
0000512978,P3
0000442676,P3
0000490902,P3
0000514495,P3
0000369459,P3
0000421539,P1
0000463514,P3
0000233807,P2
0000533563,P2
0000262157,P4
0000469329,P4
0000495260,P3
0000529151,P4
0000247324,P2
0000526407,P2
0000473976,P3
0000512723,P3
0000493519,P3
0000371994,P2
0000241483,P4
0000475060,P3
0000404809,P2
0000235030,P2
0000235917,P4
0000492637,P1
0000470495,P2
0000516185,P3
0000502449,P2
0000513635,P2
0000437219,P4
0000534395,P4
0000415685,P4
0000504421,P3
0000452206,P1
0000462742,P4
0000530315,P2
0000458747,P4
0000244446,P1
0000471254,P1
0000507659,P2
0000436363,P4
0000497407,P3
0000533564,P2
0000232366,P3
0000426742,P3
0000384062,P1
0000256807,P2
0000520950,P2
0000240220,P4
0000466452,P3
0000510445,P4
0000445832,P4
0000499782,P4
0000510196,P2
0000509952,P3
0000268854,P4
0000516193,P4
0000495473,P2
0000526582,P4
0000397855,P1
0000532364,P3
0000507069,P4
0000247610,P4
0000405986,P4
0000386670,P4
0000527202,P1
0000464489,P4
0000231142,P4
0000507209,P4
0000534772,P4
0000494510,P3
0000496959,P3
0000261978,P4
0000528708,P4
0000234763,P2
0000516907,P4
0000489736,P2
0000438844,P3
0000529792,P2
0000534455,P4
0000509498,P2
0000489110,P3
0000236082,P4
0000498782,P2
0000500886,P3
0000528409,P2
0000270506,P2
0000514491,P4
0000439049,P4
0000470557,P4
0000422964,P4
0000492182,P2
0000232598,P4
0000519430,P4
0000522183,P4
0000240112,P3
0000530397,P4
0000516873,P4
0000294098,P3
0000440282,P3
0000448563,P3
0000488226,P2
0000522963,P1
0000481011,P4
0000439271,P3
0000443012,P4
0000234901,P2
0000289951,P1
0000238209,P1
0000527772,P2
0000529484,P3
0000521132,P4
0000512824,P3
0000262855,P4
0000478258,P3
0000507654,P2
0000496450,P3
0000231317,P4
0000516727,P2
0000247300,P4
0000507478,P3
0000380201,P2
0000240307,P3
0000490227,P2
0000510534,P4
0000392667,P2
0000442328,P4
0000444659,P4
0000492511,P4
0000509538,P4
0000531486,P2
0000383618,P4
0000533815,P4
0000244782,P3
0000242853,P2
0000533739,P4
0000244987,P4
0000465422,P4
0000235360,P2
0000522623,P2
0000520520,P4
0000400138,P1
0000473913,P2
0000395395,P1
0000521198,P1
0000256073,P3
0000240525,P4
0000395129,P4
0000517491,P4
0000454175,P4
0000532627,P2
0000501697,P4
0000470784,P4
0000236323,P2
0000100115,P4
0000501338,P4
0000485766,P4
0000524472,P2
0000489052,P2
0000411539,P3
0000525517,P3
0000471946,P3
0000278985,P2
0000469097,P4
0000480021,P4
0000531277,P2
0000529804,P4
0000401913,P2
0000405379,P4
0000243935,P3
0000232714,P2
0000515472,P2
0000519746,P3
0000490770,P3
0000494737,P1
0000394830,P2
0000490154,P3
0000232418,P1
0000513882,P4
0000523875,P4
0000529395,P4
0000531974,P4
0000482018,P4
0000488853,P2
0000327063,P3
0000501054,P2
0000443990,P2
0000246684,P3
0000437459,P2
0000465847,P1
0000263120,P2
0000462144,P3
0000501073,P4
0000432782,P4
0000521076,P3
0000510446,P4
0000487757,P2
0000499811,P4
0000531410,P2
0000452556,P2
0000237650,P2
0000443579,P4
0000532843,P2
0000450334,P4
0000498155,P4
0000522883,P4
0000533988,P3
0000529394,P3
0000473974,P4
0000497587,P3
0000492026,P2
0000449824,P4
0000528472,P4
0000255957,P3
0000470346,P4
0000532836,P1
0000528484,P3
0000529911,P1
0000442823,P2
0000514047,P3
0000533123,P4
0000442551,P2
0000395987,P3
0000446111,P3
0000440095,P3
0000530271,P2
0000447083,P4
0000489253,P1
0000530321,P4
0000539417,P4
0000539418,P3
0000539419,P4
0000539420,P2
0000539422,P4
0000539424,P4
0000539425,P3
0000539426,P3
0000539427,P2
0000539428,P4
0000539429,P2
0000539430,P3
0000539431,P3
0000539432,P3
0000539433,P2
0000539434,P4
0000513732,P4
0000235072,P2
0000481890,P4
0000514580,P4
0000403464,P4
0000419443,P2
0000532106,P4
0000528216,P3
0000532428,P3
0000520728,P3
0000507080,P4
0000513315,P3
0000404983,P2
0000434539,P3
0000520867,P3
0000470239,P2
0000487035,P1
0000500364,P2
0000445714,P2
0000470577,P4
0000530357,P3
0000512771,P3
0000512544,P3
0000496780,P2
0000503511,P4
0000395846,P2
0000489640,P3
0000433395,P4
0000502204,P4
0000509084,P4
0000474280,P4
0000527752,P4
0000514091,P3
0000515946,P4
0000510768,P2
0000524281,P4
0000507458,P2
0000256102,P1
0000490719,P3
0000510734,P3
0000261349,P3
0000505120,P3
0000452361,P4
0000524652,P4
0000530411,P4
0000505487,P2
0000524550,P2
0000525125,P4
0000470442,P2
0000492798,P3
0000504145,P4
0000518697,P2
0000504054,P4
0000446394,P1
0000533990,P3
0000398794,P2
0000500254,P3
0000233704,P2
0000514210,P2
0000400613,P3
0000230470,P3
0000434256,P4
0000485867,P2
0000233443,P4
0000493284,P2
0000534465,P4
0000521738,P3
0000345885,P4
0000525844,P1
0000233934,P2
0000451659,P4
0000525163,P4
0000516418,P3
0000492747,P3
0000445255,P4
0000444712,P3
0000420940,P2
0000279178,P2
0000388673,P2
0000407623,P3
0000236377,P1
0000515820,P2
0000434543,P4
0000392839,P1
0000484521,P4
0000489891,P3
0000401487,P2
0000529969,P4
0000509765,P4
0000483582,P3
0000515503,P4
0000498594,P4
0000397682,P2
0000230549,P1
0000445598,P3
0000318818,P4
0000240255,P2
0000499764,P3
0000432070,P2
0000230285,P1
0000427582,P3
0000430320,P4
0000238970,P3
0000507662,P4
0000533948,P4
0000447372,P4
0000388694,P1
0000474936,P3
0000391320,P1
0000506811,P4
0000489981,P3
0000510670,P4
0000503580,P1
0000477620,P4
0000506317,P3
0000516459,P2
0000457303,P4
0000495843,P4
0000264923,P2
0000454649,P3
0000530325,P3
0000531746,P2
0000510272,P1
0000526718,P2
0000515929,P2
0000503561,P3
0000268625,P1
0000526419,P3
0000526731,P4
0000522553,P4
0000520851,P4
0000530210,P3
0000531829,P4
0000496538,P3
0000526432,P2
0000507610,P2
0000495881,P3
0000412685,P1
0000400668,P2
0000420666,P3
0000264891,P3
0000532877,P4
0000455974,P3
0000504263,P2
0000511822,P4
0000262534,P1
0000381153,P4
0000529698,P3
0000518550,P4
0000509198,P2
0000521578,P2
0000244660,P1
0000518710,P4
0000529824,P3
0000363907,P1
0000398472,P2
0000441827,P3
0000462322,P4
0000387433,P3
0000522910,P3
0000253117,P2
0000242718,P1
0000496287,P3
0000244746,P1
0000462824,P4
0000232928,P4
0000462119,P4
0000511449,P3
0000431069,P1
0000482121,P3
0000518690,P4
0000442330,P4
0000477395,P2
0000495407,P4
0000488263,P4
0000425514,P2
0000231065,P3
0000424147,P4
0000523570,P4
0000472143,P3
0000442964,P3
0000492863,P1
0000367798,P2
0000520622,P1
0000233237,P2
0000490060,P1
0000517765,P4
0000493244,P4
0000504830,P2
0000523466,P4
0000503686,P2
0000529138,P3
0000455894,P2
0000503764,P4
0000531017,P4
0000520512,P3
0000425564,P2
0000447262,P3
0000494155,P3
0000510695,P2
0000452348,P3
0000482424,P3
0000444031,P4
0000512215,P4
0000480645,P4
0000392451,P2
0000495607,P3
0000519517,P4
0000527850,P2
0000510305,P3
0000398321,P3
0000520084,P4
0000518393,P4
0000390502,P4
0000474660,P4
0000240390,P2
0000438748,P3
0000522371,P2
0000509522,P3
0000498294,P3
0000518586,P3
0000496902,P4
0000458706,P2
0000530238,P4
0000470138,P4
0000443536,P3
0000517052,P4
0000466827,P4
0000267954,P2
0000517842,P4
0000519351,P4
0000514452,P4
0000456531,P3
0000477671,P3
0000452051,P4
0000486069,P4
0000527724,P2
0000396642,P4
0000496934,P3
0000478007,P2
0000242254,P2
0000245399,P2
0000419617,P2
0000368147,P3
0000230933,P1
0000417994,P1
0000511557,P4
0000460760,P4
0000522039,P4
0000532542,P4
0000517343,P4
0000465064,P3
0000419442,P2
0000512145,P4
0000451912,P3
0000479597,P4
0000520127,P4
0000417887,P3
0000478647,P4
0000495089,P3
0000488595,P4
0000389381,P2
0000299470,P3
0000516582,P1
0000516467,P4
0000490507,P4
0000526773,P1
0000487272,P3
0000527874,P4
0000382248,P2
0000509336,P2
0000433130,P4
0000238247,P2
0000525944,P2
0000479291,P4
0000511894,P2
0000500894,P4
0000431106,P4
0000519494,P4
0000469635,P2
0000395006,P3
0000390473,P4
0000239679,P3
0000530889,P3
0000437129,P4
0000490938,P4
0000500230,P3
0000531497,P4
0000292416,P3
0000514271,P4
0000515316,P4
0000515241,P2
0000440826,P4
0000405145,P3
0000520345,P3
0000278362,P2
0000530035,P4
0000520826,P2
0000492486,P3
0000401518,P3
0000532834,P4
0000528513,P4
0000522238,P3
0000490144,P3
0000505051,P4
0000513921,P3
0000240754,P2
0000505256,P1
0000532959,P4
0000239050,P3
0000494508,P4
0000381438,P3
0000499161,P4
0000478606,P4
0000500109,P2
0000235093,P3
0000533032,P2
0000534074,P4
0000506450,P2
0000506088,P4
0000513964,P4
0000484833,P4
0000509378,P3
0000452835,P3
0000541516,P4
0000541517,P4
0000541518,P4
0000541519,P4
0000541521,P4
0000541522,P4
0000541523,P4
0000541524,P3
0000541525,P4
0000541526,P3
0000541527,P3
0000541528,P4
0000541529,P4
0000541530,P4
0000541531,P4
0000541532,P2
0000541533,P4
0000541534,P2
0000541535,P2
0000541536,P4
0000541537,P3
0000541538,P4
0000541539,P3
0000541540,P4
0000541541,P4
0000541542,P4
0000541543,P4
0000541545,P4
0000541546,P4
0000541547,P4
0000541548,P4
0000541549,P4
0000541550,P4
0000541551,P4
0000541552,P4
0000541553,P1
0000541554,P4
0000541555,P4
0000541556,P3
0000541557,P4
0000541558,P4
0000541559,P2
0000541560,P4
0000541561,P4
0000541562,P4
0000541563,P4
0000541564,P4
0000541565,P4
0000541566,P4
0000541567,P4
0000541568,P4
0000541569,P4
0000541570,P4
0000541571,P4
0000541573,P4
0000541574,P4
0000541575,P4
0000541576,P4
0000541577,P4
0000541578,P4
0000541579,P4
0000541580,P4
0000541581,P4
0000541582,P3
0000541584,P4
0000541585,P4
0000541586,P4
0000541587,P4
0000541589,P4
0000541590,P4
0000541591,P4
0000541592,P4
0000541593,P4
0000541594,P4
0000541596,P4
0000541597,P4
0000541598,P4
0000541599,P4
0000541600,P4
0000541601,P4
0000541602,P4
0000541603,P3
0000541604,P4
0000541605,P4
0000541606,P4
0000541607,P4
0000541608,P4
0000541609,P4
0000541610,P4
0000541611,P4
0000541612,P4
0000541613,P4
0000541614,P4
0000541615,P4
0000541617,P4
0000541618,P4
0000541619,P4
0000541620,P4
0000541621,P4
0000541622,P2
0000541623,P4
0000541624,P4
0000541625,P4
0000541626,P3
0000541627,P4
0000541628,P4
0000541629,P4
0000541630,P4
0000541631,P4
0000541632,P3
0000541633,P4
0000541634,P4
0000541635,P4
0000541636,P4
0000541637,P4
0000541638,P4
0000541639,P4
0000541640,P4
0000541641,P3
0000541642,P4
0000541643,P4
0000541644,P4
0000541645,P4
0000541646,P1
0000541647,P4
0000541648,P3
0000541649,P4
0000541650,P4
0000541651,P4
0000541652,P4
0000541653,P4
0000541654,P4
0000541655,P3
0000541656,P4
0000541657,P4
0000541658,P4
0000541659,P4
0000541660,P4
0000541661,P4
0000541662,P4
0000541663,P4
0000541664,P4
0000541665,P2
0000541666,P4
0000541667,P4
0000541668,P4
0000541669,P3
0000541670,P4
0000541671,P4
0000541672,P4
0000541674,P4
0000541675,P4
0000541676,P4
0000541677,P4
0000541678,P1
0000541679,P4
0000541680,P4
0000541682,P2
0000541683,P3
0000541684,P4
0000541685,P4
0000541686,P4
0000541687,P4
0000541688,P4
0000541689,P4
0000541690,P4
0000541691,P2
0000541692,P3
0000541693,P3
0000541694,P4
0000541695,P4
0000541696,P4
0000541697,P4
0000541698,P4
0000541699,P4
0000541700,P4
0000541701,P4
0000541702,P4
0000541703,P4
0000541704,P3
0000541705,P4
0000541707,P3
0000541708,P4
0000541709,P4
0000541710,P3
0000541711,P4
0000541712,P4
0000541713,P4
0000541714,P4
0000541715,P4
0000541716,P3
0000541717,P4
0000541718,P4
0000541719,P4
0000541720,P3
0000541721,P4
0000541722,P4
0000541723,P3
0000541724,P4
0000541725,P4
0000541726,P3
0000541727,P3
0000541728,P4
0000541729,P4
0000541730,P4
0000541731,P4
0000541732,P4
0000541733,P4
0000541734,P4
0000541735,P4
0000541736,P3
0000541737,P4
0000541738,P3
0000541739,P4
0000541740,P4
0000541741,P1
0000541742,P4
0000438733,P4
0000259222,P1
0000522890,P3
0000434893,P4
0000504644,P3
0000502464,P2
0000527728,P2
0000523260,P3
0000234154,P2
0000416478,P1
0000506048,P4
0000519298,P4
0000419619,P3
0000522147,P4
0000482576,P2
0000407360,P4
0000266347,P4
0000411592,P2
0000528110,P1
0000528432,P4
0000514682,P3
0000278722,P2
0000245143,P3
0000529575,P2
0000434307,P4
0000258558,P3
0000524996,P4
0000485783,P2
0000474612,P1
0000432519,P4
0000443796,P2
0000485487,P4
0000517721,P3
0000476954,P4
0000525000,P2
0000532705,P1
0000484962,P4
0000384170,P2
0000444143,P2
0000388663,P4
0000513117,P1
0000369835,P2
0000397177,P3
0000422083,P3
0000237420,P3
0000323765,P3
0000246086,P2
0000484584,P4
0000429225,P2
0000501827,P4
0000526727,P2
0000481941,P4
0000531897,P4
0000459571,P2
0000533699,P4
0000522397,P4
0000520095,P4
0000487477,P4
0000489972,P3
0000480315,P2
0000442510,P3
0000384173,P4
0000490930,P4
0000526828,P2
0000489599,P4
0000529419,P4
0000487315,P2
0000527209,P1
0000400535,P3
0000424757,P2
0000446216,P4
0000537979,P2
0000537980,P2
0000537981,P1
0000537982,P3
0000537983,P3
0000537984,P4
0000537985,P4
0000537986,P4
0000537987,P3
0000537988,P4
0000537989,P4
0000537990,P2
0000246404,P3
0000491012,P4
0000452899,P3
0000527938,P1
0000460560,P4
0000487330,P4
0000419643,P3
0000382744,P3
0000489688,P3
0000513207,P3
0000475159,P1
0000528639,P4
0000265903,P2
0000354075,P4
0000520890,P4
0000488934,P3
0000467987,P3
0000488650,P3
0000531680,P4
0000300752,P3
0000269236,P2
0000525079,P4
0000406186,P2
0000530102,P1
0000488075,P3
0000514125,P1
0000231986,P4
0000396950,P2
0000406688,P3
0000508843,P4
0000519696,P4
0000478117,P4
0000507290,P4
0000230368,P2
0000491560,P4
0000517870,P4
0000534289,P4
0000524921,P4
0000241188,P3
0000532668,P4
0000494799,P4
0000475531,P2
0000483313,P3
0000354297,P4
0000394677,P3
0000260092,P2
0000495613,P4
0000388491,P4
0000368813,P1
0000453918,P4
0000412340,P4
0000267865,P4
0000523819,P3
0000513595,P3
0000475316,P4
0000244650,P4
0000509365,P1
0000248361,P1
0000493092,P4
0000271975,P2
0000488743,P1
0000531948,P4
0000482402,P3
0000518976,P4
0000522569,P4
0000430243,P4
0000407004,P2
0000233577,P4
0000528040,P3
0000488716,P3
0000382231,P4
0000424131,P4
0000533029,P2
0000256613,P4
0000406221,P3
0000430833,P3
0000509089,P4
0000275536,P3
0000392613,P2
0000475366,P4
0000475581,P2
0000468349,P4
0000385499,P3
0000498673,P3
0000258199,P2
0000529870,P3
0000492375,P2
0000501614,P3
0000532823,P3
0000500865,P3
0000380308,P2
0000508416,P4
0000500569,P4
0000496145,P4
0000490636,P3
0000501125,P4
0000491117,P3
0000515323,P4
0000510203,P3
0000486075,P3
0000512377,P2
0000484663,P4
0000454368,P4
0000384438,P4
0000528523,P2
0000399651,P1
0000420660,P3
0000498299,P4
0000509324,P4
0000529501,P1
0000464286,P4
0000424152,P4
0000261239,P4
0000256184,P2
0000391061,P1
0000536973,P4
0000536975,P4
0000536976,P4
0000536977,P4
0000536978,P4
0000536980,P2
0000536981,P3
0000536984,P2
0000536985,P4
0000536986,P4
0000536987,P4
0000536988,P4
0000536990,P4
0000536991,P4
0000536992,P2
0000536993,P3
0000536995,P3
0000536996,P2
0000536998,P4
0000536999,P3
0000537000,P3
0000537001,P4
0000537002,P1
0000537003,P2
0000537004,P2
0000537005,P3
0000537006,P3
0000537007,P4
0000537008,P3
0000537009,P4
0000537010,P4
0000537011,P4
0000537012,P4
0000537013,P3
0000537014,P4
0000537015,P4
0000537016,P4
0000537017,P4
0000537018,P4
0000537019,P3
0000537020,P3
0000537021,P2
0000537022,P4
0000537023,P2
0000537024,P3
0000537025,P2
0000537026,P4
0000537027,P4
0000537028,P4
0000537029,P4
0000537030,P4
0000537031,P4
0000537032,P4
0000537033,P3
0000537034,P1
0000537035,P2
0000537036,P4
0000537037,P2
0000537038,P3
0000537039,P2
0000537040,P2
0000537041,P4
0000537042,P3
0000537043,P4
0000537044,P4
0000537045,P4
0000537046,P4
0000537047,P3
0000537048,P3
0000537049,P3
0000537050,P2
0000537051,P3
0000537052,P3
0000537053,P2
0000537054,P4
0000537055,P2
0000537056,P4
0000537057,P4
0000537059,P4
0000537060,P3
0000537061,P3
0000537062,P4
0000537064,P4
0000537065,P4
0000537066,P4
0000537067,P4
0000537069,P4
0000537071,P1
0000537072,P4
0000537073,P4
0000537074,P4
0000537075,P3
0000537076,P2
0000537077,P3
0000537078,P4
0000537079,P2
0000537080,P3
0000537081,P2
0000537082,P4
0000537083,P4
0000537084,P3
0000537085,P3
0000537086,P2
0000537088,P4
0000537089,P4
0000537090,P3
0000537091,P4
0000537092,P4
0000537093,P4
0000537096,P4
0000537097,P4
0000537098,P2
0000537099,P4
0000537100,P3
0000537101,P3
0000537102,P3
0000537103,P3
0000537104,P3
0000537105,P3
0000537106,P3
0000537107,P4
0000537108,P4
0000537109,P2
0000537110,P4
0000537111,P4
0000537112,P4
0000537114,P4
0000537116,P3
0000537117,P4
0000537118,P4
0000537119,P4
0000537120,P2
0000537121,P2
0000537122,P2
0000537124,P1
0000537125,P2
0000537126,P2
0000537127,P4
0000537128,P3
0000537129,P3
0000537130,P3
0000537131,P4
0000537132,P4
0000537133,P4
0000537134,P4
0000537135,P4
0000499428,P4
0000466496,P2
0000527733,P2
0000519745,P4
0000427338,P4
0000494041,P3
0000517398,P4
0000513471,P4
0000528233,P4
0000287576,P4
0000511464,P3
0000504116,P1
0000275423,P2
0000421528,P3
0000470867,P2
0000532119,P1
0000499281,P2
0000524674,P2
0000490955,P1
0000512754,P3
0000498198,P2
0000530157,P1
0000529400,P2
0000232368,P3
0000240490,P4
0000524873,P4
0000492287,P2
0000522321,P2
0000389294,P2
0000517222,P2
0000517741,P4
0000531374,P2
0000241346,P2
0000382753,P4
0000435196,P4
0000426999,P3
0000445189,P2
0000447829,P2
0000521034,P1
0000495865,P1
0000478624,P4
0000428659,P4
0000475146,P2
0000407848,P3
0000520421,P1
0000512162,P2
0000516316,P4
0000534507,P4
0000522297,P3
0000481871,P4
0000520301,P4
0000534302,P2
0000239572,P3
0000494174,P4
0000443938,P1
0000407985,P4
0000407781,P3
0000532067,P2
0000528418,P4
0000480296,P1
0000526126,P1
0000477601,P3
0000524544,P4
0000444396,P3
0000428762,P4
0000530832,P4
0000491090,P4
0000494485,P4
0000529493,P4
0000493803,P4
0000460527,P4
0000408215,P4
0000242865,P4
0000385092,P4
0000526747,P1
0000498484,P4
0000498133,P2
0000442597,P4
0000255615,P4
0000468421,P4
0000230336,P2
0000442392,P3
0000523170,P4
0000393548,P4
0000430594,P4
0000485350,P4
0000520250,P4
0000514012,P4
0000472949,P3
0000487381,P4
0000540459,P4
0000540460,P2
0000540461,P4
0000540462,P3
0000540463,P4
0000540464,P4
0000540465,P4
0000540466,P4
0000540467,P2
0000540468,P4
0000540469,P1
0000540470,P2
0000540471,P3
0000540473,P4
0000540474,P4
