ClienteCodigo,RFM_Score,RFM_Level
480210,4,Needs Attention
480213,7,Medium
480214,9,High
480215,5,Promising
480222,5,Promising
480228,4,Needs Attention
480229,10,High
480233,3,Require Activation
480234,10,High
480239,5,Promising
480243,11,High
480248,7,Medium
480253,4,Needs Attention
480255,7,Medium
480256,3,Require Activation
480257,3,Require Activation
480259,9,High
480260,6,Promising
480261,9,High
480264,8,Medium
480267,3,Require Activation
480269,7,Medium
480274,4,Needs Attention
480275,3,Require Activation
480279,6,Promising
480284,9,High
480289,11,High
480296,12,High
480299,10,High
480302,9,High
480305,6,Promising
480306,5,Promising
480308,6,Promising
480315,10,High
480321,8,Medium
480324,11,High
480333,7,Medium
480335,7,Medium
480337,6,Promising
480345,7,Medium
480347,6,Promising
480354,4,Needs Attention
480360,5,Promising
480368,7,Medium
480373,6,Promising
480374,9,High
480376,11,High
480378,7,Medium
480387,4,Needs Attention
480395,5,Promising
480399,9,High
480401,3,Require Activation
480406,8,Medium
480424,9,High
480427,4,Needs Attention
480428,7,Medium
480431,10,High
480436,8,Medium
480437,4,Needs Attention
480445,10,High
480446,11,High
480450,8,Medium
480455,9,High
480458,8,Medium
480461,8,Medium
480464,6,Promising
480465,9,High
480476,3,Require Activation
480477,4,Needs Attention
480497,12,High
480504,7,Medium
480511,7,Medium
480515,6,Promising
480517,6,Promising
480521,4,Needs Attention
480522,7,Medium
480525,4,Needs Attention
480529,10,High
480531,7,Medium
480535,3,Require Activation
480539,6,Promising
480542,8,Medium
480544,6,Promising
480545,7,Medium
480548,7,Medium
480550,8,Medium
480552,5,Promising
480553,11,High
480554,8,Medium
480558,7,Medium
480565,3,Require Activation
480566,6,Promising
480567,4,Needs Attention
480568,6,Promising
480569,3,Require Activation
480575,4,Needs Attention
480584,3,Require Activation
480587,3,Require Activation
480594,6,Promising
480601,4,Needs Attention
480602,9,High
480606,3,Require Activation
480608,8,Medium
480611,5,Promising
480624,6,Promising
480625,3,Require Activation
480627,5,Promising
480630,9,High
480631,9,High
480640,3,Require Activation
480644,11,High
480647,4,Needs Attention
480653,5,Promising
480654,7,Medium
480656,3,Require Activation
480666,3,Require Activation
480675,4,Needs Attention
480680,11,High
480685,9,High
480694,7,Medium
480696,7,Medium
480697,6,Promising
480700,9,High
480710,5,Promising
480712,6,Promising
480719,7,Medium
480721,9,High
480726,7,Medium
480734,9,High
480737,10,High
480741,8,Medium
480753,4,Needs Attention
480758,11,High
480767,8,Medium
480776,8,Medium
480786,4,Needs Attention
480788,8,Medium
480794,6,Promising
480795,4,Needs Attention
480800,10,High
480801,8,Medium
480803,5,Promising
480805,3,Require Activation
480813,7,Medium
480819,9,High
480820,3,Require Activation
480828,8,Medium
480836,6,Promising
480854,6,Promising
480859,4,Needs Attention
480867,6,Promising
480883,5,Promising
480894,12,High
480899,9,High
480903,7,Medium
480905,10,High
480907,12,High
480912,8,Medium
480925,10,High
480930,8,Medium
480935,3,Require Activation
480936,3,Require Activation
480939,6,Promising
480943,9,High
480945,3,Require Activation
480947,10,High
480957,3,Require Activation
480964,10,High
480970,4,Needs Attention
480973,3,Require Activation
480982,4,Needs Attention
480990,4,Needs Attention
480995,9,High
480997,7,Medium
481001,6,Promising
481002,11,High
481005,7,Medium
481009,4,Needs Attention
481011,4,Needs Attention
481012,7,Medium
481013,8,Medium
481016,8,Medium
481020,8,Medium
481029,6,Promising
481035,6,Promising
481049,6,Promising
481055,3,Require Activation
481073,9,High
481081,3,Require Activation
481092,8,Medium
481095,11,High
481099,4,Needs Attention
481100,8,Medium
481101,3,Require Activation
481108,7,Medium
481110,3,Require Activation
481111,6,Promising
481112,9,High
481114,3,Require Activation
481121,12,High
481122,12,High
481128,10,High
481134,3,Require Activation
481146,3,Require Activation
481148,8,Medium
481150,9,High
481153,3,Require Activation
481156,6,Promising
481157,4,Needs Attention
481159,3,Require Activation
481163,3,Require Activation
481166,9,High
481177,3,Require Activation
481179,6,Promising
481191,3,Require Activation
481192,7,Medium
481199,10,High
481200,10,High
481207,3,Require Activation
481210,3,Require Activation
481211,3,Require Activation
481215,10,High
481217,4,Needs Attention
481222,3,Require Activation
481231,11,High
481234,3,Require Activation
481236,10,High
481237,12,High
481244,7,Medium
481246,10,High
481247,4,Needs Attention
481248,3,Require Activation
481272,8,Medium
481275,5,Promising
481296,3,Require Activation
481298,6,Promising
481301,3,Require Activation
481303,7,Medium
481304,3,Require Activation
481311,6,Needs Attention
481313,8,Medium
481321,7,Medium
481326,10,High
481333,7,Medium
481337,4,Needs Attention
481340,4,Needs Attention
481344,11,High
481347,9,High
481349,9,High
481358,6,Promising
481363,8,Medium
481365,10,High
481366,9,High
481371,3,Require Activation
481372,6,Promising
481374,9,High
481388,3,Require Activation
481393,4,Needs Attention
481408,3,Require Activation
481424,3,Require Activation
481431,5,Promising
481432,7,Medium
481441,9,High
481442,3,Require Activation
481445,9,High
481450,3,Require Activation
481458,4,Needs Attention
481459,6,Promising
481461,12,High
481470,8,Medium
481477,6,Promising
481478,10,High
481480,7,Medium
481482,3,Require Activation
481485,10,High
481489,10,High
481497,4,Needs Attention
481498,12,High
481509,10,High
481512,3,Require Activation
481527,8,Medium
481531,8,Medium
481550,7,Medium
481551,12,High
481559,4,Needs Attention
481561,5,Promising
481562,7,Medium
481563,3,Require Activation
481566,8,Medium
481568,8,Medium
481569,10,High
481572,8,Medium
481575,11,High
481577,10,High
481578,8,Medium
481582,10,High
481605,3,Require Activation
481611,12,High
481614,11,High
481618,8,Medium
481620,7,Medium
481621,7,Medium
481629,8,Medium
481632,10,High
481641,3,Require Activation
481662,5,Promising
481669,7,Medium
481680,6,Promising
481684,5,Promising
481688,9,High
481691,4,Needs Attention
481695,8,Medium
481696,12,High
481699,6,Promising
481701,11,High
481705,10,High
481715,8,Medium
481717,5,Promising
481718,7,Medium
481720,7,Medium
481728,8,Medium
481731,8,Medium
481737,3,Require Activation
481739,9,High
481742,6,Promising
481746,3,Require Activation
481756,8,Medium
481764,3,Require Activation
481766,11,High
481772,9,High
481774,4,Needs Attention
481775,3,Require Activation
481785,6,Promising
481787,5,Promising
481801,3,Require Activation
481802,3,Require Activation
481818,5,Promising
481823,3,Require Activation
481843,12,High
481845,9,High
481852,6,Promising
481853,10,High
481855,10,High
481857,12,High
481859,9,High
481861,9,High
481864,9,High
481875,9,High
481878,10,High
481879,10,High
481880,4,Needs Attention
481887,4,Needs Attention
481889,11,High
481890,6,Promising
481891,12,High
481894,10,High
481895,5,Promising
481901,9,High
481903,3,Require Activation
481904,11,High
481911,5,Promising
481914,10,High
481919,7,Medium
481920,11,High
481921,9,High
481922,6,Promising
481924,9,High
481927,12,High
481929,3,Require Activation
481930,8,Medium
481942,8,Medium
481949,8,Medium
481953,9,High
481959,5,Promising
481964,3,Require Activation
481968,8,Medium
481969,8,Medium
481971,11,High
481974,7,Medium
481975,8,Medium
481980,11,High
481982,3,Require Activation
481987,4,Needs Attention
481988,3,Require Activation
481989,9,High
481990,11,High
481993,12,High
481994,12,High
481995,9,High
481997,4,Needs Attention
482001,9,High
482002,12,High
482003,5,Promising
482006,6,Promising
482010,7,Medium
482013,10,High
482018,6,Promising
482025,11,High
482026,9,High
482031,6,Promising
482038,10,High
482045,9,High
482053,11,High
482055,6,Promising
482057,6,Promising
482068,10,High
482071,8,Medium
482072,7,Medium
482073,6,Promising
482074,4,Needs Attention
482075,7,Medium
482080,9,High
482082,8,Medium
482084,7,Medium
482090,11,High
482099,4,Needs Attention
482101,6,Promising
482104,10,High
482107,9,High
482109,4,Needs Attention
482111,11,High
482114,7,Medium
482116,4,Needs Attention
482120,9,High
482121,8,Medium
482125,7,Medium
482128,9,High
482129,7,Medium
482135,9,High
482136,10,High
482140,8,Medium
482142,10,High
482144,5,Promising
482147,8,Medium
482149,6,Promising
482152,6,Promising
482154,7,Medium
482155,8,Medium
482158,3,Require Activation
482160,8,Medium
482162,11,High
482164,5,Promising
482169,11,High
482171,6,Promising
482174,7,Medium
482176,6,Promising
482181,3,Require Activation
482182,11,High
482183,10,High
482186,7,Medium
482204,4,Needs Attention
482205,3,Require Activation
482208,11,High
482218,11,High
482219,7,Medium
482222,5,Promising
482226,3,Require Activation
482231,3,Require Activation
482236,8,Medium
482242,4,Needs Attention
482243,7,Medium
482244,10,High
482245,3,Require Activation
482246,3,Require Activation
482247,11,High
482249,7,Medium
482250,7,Medium
482253,3,Require Activation
482255,3,Require Activation
482258,10,High
482260,3,Require Activation
482268,8,Medium
482269,5,Promising
482272,9,High
482277,10,High
482286,3,Require Activation
482293,8,Medium
482294,5,Promising
482296,4,Needs Attention
482297,6,Promising
482303,3,Require Activation
482304,9,High
482308,6,Promising
482309,7,Medium
482317,11,High
482318,12,High
482320,7,Medium
482321,6,Promising
482322,4,Needs Attention
482323,9,High
482325,6,Promising
482326,6,Promising
482329,3,Require Activation
482330,7,Medium
482334,10,High
482343,4,Needs Attention
482346,9,High
482347,9,High
482348,8,Medium
482349,8,Medium
482360,10,High
482367,11,High
482369,4,Needs Attention
482372,5,Promising
482373,6,Promising
482374,11,High
482379,10,High
482381,9,High
482383,9,High
482402,12,High
482407,9,High
482409,12,High
482413,7,Medium
482424,7,Medium
482429,10,High
482431,10,High
482432,3,Require Activation
482433,7,Medium
482440,3,Require Activation
482443,3,Require Activation
482447,6,Promising
482467,12,High
482470,7,Medium
482480,8,Medium
482481,11,High
482483,10,High
482495,7,Medium
482497,7,Medium
482498,3,Require Activation
482499,9,High
482504,6,Promising
482505,10,High
482506,3,Require Activation
482507,11,High
482508,5,Promising
482510,7,Medium
482526,5,Promising
482528,8,Medium
482529,8,Medium
482534,3,Require Activation
482544,4,Needs Attention
482545,8,Medium
482548,10,High
482550,10,High
482552,10,High
482554,5,Promising
482559,3,Require Activation
482561,9,High
482562,3,Require Activation
482568,7,Medium
482571,9,High
482572,8,Medium
482573,4,Needs Attention
482574,10,High
482576,8,Medium
482578,9,High
482582,12,High
482583,7,Medium
482585,11,High
482587,5,Promising
482606,9,High
482616,5,Promising
482617,3,Require Activation
482618,9,High
482640,4,Needs Attention
482643,6,Promising
482645,3,Require Activation
482652,10,High
482653,5,Promising
482658,10,High
482660,6,Promising
482662,4,Needs Attention
482663,9,High
482672,10,High
482673,7,Medium
482674,5,Promising
482675,8,Medium
482676,9,High
482683,9,High
482690,5,Promising
482699,4,Needs Attention
482700,6,Promising
482704,9,High
482707,11,High
482708,10,High
482709,4,Needs Attention
482712,3,Require Activation
482714,5,Promising
482718,6,Promising
482721,6,Promising
482722,10,High
482723,10,High
482733,11,High
482734,12,High
482735,7,Medium
482737,4,Needs Attention
482744,10,High
482750,8,Medium
482752,4,Needs Attention
482753,3,Require Activation
482755,8,Medium
482759,7,Medium
482763,7,Medium
482766,4,Needs Attention
482768,8,Medium
482772,11,High
482773,6,Promising
482777,12,High
482784,6,Promising
482787,5,Promising
482790,7,Medium
482791,3,Require Activation
482794,7,Medium
482796,12,High
482801,9,High
482807,6,Promising
482808,6,Promising
482812,8,Medium
482817,3,Require Activation
482820,8,Medium
482821,9,High
482822,3,Require Activation
482823,10,High
482824,5,Promising
482826,7,Medium
482827,9,High
482830,8,Medium
482833,6,Promising
482840,11,High
482844,8,Medium
482845,8,Medium
482852,4,Needs Attention
482858,12,High
482862,9,High
482868,3,Require Activation
482871,3,Require Activation
482872,6,Promising
482875,10,High
482876,9,High
482883,11,High
482891,9,High
482894,7,Medium
482898,6,Promising
482911,12,High
482912,8,Medium
482915,3,Require Activation
482916,12,High
482917,7,Medium
482921,10,High
482922,5,Promising
482928,9,High
482938,9,High
482940,5,Promising
482941,10,High
482950,9,High
482955,8,Medium
482959,7,Medium
482960,3,Require Activation
482962,7,Medium
482963,4,Needs Attention
482965,6,Promising
482973,10,High
482976,12,High
482977,10,High
482978,12,High
482980,4,Needs Attention
482985,8,Medium
482987,6,Promising
482998,6,Promising
483001,11,High
483003,3,Require Activation
483026,3,Require Activation
483031,5,Promising
483032,6,Promising
483033,11,High
483035,8,Medium
483036,12,High
483038,12,High
483039,12,High
483040,4,Needs Attention
483041,3,Require Activation
483042,7,Medium
483043,6,Promising
483047,7,Medium
483048,8,Medium
483059,7,Medium
483063,3,Require Activation
483068,7,Medium
483070,3,Require Activation
483073,4,Needs Attention
483081,3,Require Activation
483082,6,Promising
483097,8,Medium
483104,7,Medium
483106,9,High
483110,7,Medium
483119,5,Promising
483127,9,High
483131,3,Require Activation
483132,11,High
483133,8,Medium
483135,11,High
483136,3,Require Activation
483142,9,High
483146,10,High
483147,7,Medium
483150,8,Medium
483152,11,High
483153,7,Medium
483173,3,Require Activation
483177,7,Medium
483192,12,High
483194,7,Medium
483213,5,Promising
483218,6,Promising
483221,8,Medium
483223,5,Promising
483224,10,High
483234,7,Medium
483235,3,Require Activation
483237,5,Promising
483238,3,Require Activation
483239,6,Promising
483244,8,Medium
483245,10,High
483246,8,Medium
483247,12,High
483252,4,Needs Attention
483255,5,Promising
483261,12,High
483262,12,High
483265,6,Promising
483266,9,High
483276,5,Needs Attention
483278,7,Medium
483284,8,Medium
483301,5,Promising
483310,8,Medium
483313,10,High
483316,4,Needs Attention
483317,9,High
483318,5,Promising
483320,5,Promising
483321,4,Needs Attention
483322,9,High
483325,3,Require Activation
483326,3,Require Activation
483330,5,Promising
483332,5,Promising
483334,3,Require Activation
483335,3,Require Activation
483341,6,Promising
483343,4,Needs Attention
483344,6,Promising
483353,6,Promising
483357,11,High
483362,3,Require Activation
483363,8,Medium
483377,6,Promising
483380,6,Promising
483381,8,Medium
483392,6,Promising
483393,5,Promising
483400,12,High
483409,8,Medium
483410,7,Medium
483412,8,Medium
483413,9,High
483415,8,Medium
483416,10,High
483425,4,Needs Attention
483438,11,High
483440,7,Medium
483480,9,High
483481,12,High
483486,4,Needs Attention
483488,11,High
483493,9,High
483496,4,Needs Attention
483501,10,High
483503,4,Needs Attention
483504,11,High
483509,9,High
483512,4,Needs Attention
483515,9,High
483524,11,High
483526,10,High
483527,4,Needs Attention
483530,3,Require Activation
483533,8,Medium
483542,5,Promising
483547,5,Promising
483552,3,Require Activation
483553,11,High
483555,6,Promising
483559,10,High
483560,4,Needs Attention
483563,7,Medium
483569,7,Medium
483576,3,Require Activation
483578,3,Require Activation
483582,7,Medium
483583,5,Promising
483589,8,Medium
483600,3,Require Activation
483611,4,Needs Attention
483613,9,High
483617,3,Require Activation
483618,3,Require Activation
483628,5,Promising
483632,3,Require Activation
483633,11,High
483634,6,Promising
483636,12,High
483637,6,Promising
483638,6,Promising
483640,3,Require Activation
483646,8,Medium
483648,7,Medium
483650,9,High
483654,8,Medium
483657,9,High
483658,3,Require Activation
483667,5,Promising
483672,8,Medium
483674,12,High
483675,12,High
483677,9,High
483679,7,Medium
483682,3,Require Activation
483687,3,Require Activation
483688,4,Needs Attention
483692,4,Needs Attention
483693,4,Needs Attention
483701,5,Needs Attention
483702,9,High
483723,10,High
483730,11,High
483732,9,High
483739,7,Medium
483745,5,Promising
483746,8,Medium
483749,8,Medium
483751,10,High
483752,11,High
483757,11,High
483765,3,Require Activation
483770,5,Promising
483777,12,High
483780,12,High
483786,3,Require Activation
483789,5,Promising
483791,4,Needs Attention
483796,4,Needs Attention
483801,3,Require Activation
483802,3,Require Activation
483803,3,Require Activation
483804,4,Needs Attention
483805,3,Require Activation
483806,9,High
483807,12,High
483809,5,Promising
483810,5,Promising
483814,10,High
483818,5,Promising
483820,8,Medium
483821,4,Needs Attention
483822,5,Promising
483826,6,Promising
483827,5,Promising
483828,8,Medium
483830,5,Promising
483833,9,High
483834,3,Require Activation
483839,11,High
483841,5,Promising
483846,6,Promising
483847,3,Require Activation
483848,3,Require Activation
483849,9,High
483851,7,Medium
483854,3,Require Activation
483857,3,Require Activation
483861,7,Medium
483863,8,Medium
483867,8,Medium
483872,7,Medium
483875,10,High
483879,5,Promising
483882,8,Medium
483887,6,Promising
483888,4,Needs Attention
483889,6,Promising
483896,6,Promising
483898,3,Require Activation
483899,5,Needs Attention
483904,9,High
483923,6,Promising
483924,12,High
483926,5,Promising
483929,8,Medium
483930,12,High
483935,6,Promising
483936,11,High
483939,9,High
483940,12,High
483942,11,High
483944,10,High
483947,6,Promising
483950,8,Medium
483951,7,Medium
483953,3,Require Activation
483954,12,High
483961,6,Needs Attention
483962,11,High
483965,5,Needs Attention
483967,3,Require Activation
483970,3,Require Activation
483974,6,Promising
483978,3,Require Activation
483990,3,Require Activation
483993,11,High
483994,8,Medium
483997,3,Require Activation
484001,7,Medium
484008,3,Require Activation
484017,6,Promising
484021,7,Medium
484022,10,High
484023,7,Medium
484026,3,Require Activation
484027,8,Medium
484028,8,Medium
484030,9,High
484040,9,High
484041,8,Medium
484042,9,High
484046,10,High
484047,8,Medium
484049,6,Promising
484050,11,High
484055,5,Promising
484059,6,Promising
484060,8,Medium
484064,3,Require Activation
484066,3,Require Activation
484069,3,Require Activation
484071,10,High
484072,4,Needs Attention
484075,6,Promising
484076,9,High
484077,10,High
484081,5,Promising
484082,10,High
484083,6,Promising
484086,3,Require Activation
484087,3,Require Activation
484088,10,High
484091,4,Needs Attention
484096,5,Promising
484097,8,Medium
484102,8,Medium
484107,3,Require Activation
484112,3,Require Activation
484113,4,Needs Attention
484117,3,Require Activation
484121,3,Require Activation
484126,11,High
484132,6,Promising
484134,3,Require Activation
484135,10,High
484140,8,Medium
484142,7,Medium
484144,6,Promising
484145,3,Require Activation
484147,7,Medium
484150,11,High
484155,7,Medium
484156,4,Needs Attention
484159,11,High
484160,4,Needs Attention
484167,11,High
484171,10,High
484174,3,Require Activation
484178,5,Promising
484179,5,Promising
484180,5,Promising
484181,10,High
484182,8,Medium
484183,4,Needs Attention
484187,10,High
484189,11,High
484193,9,High
484195,3,Require Activation
484200,8,Medium
484206,11,High
484211,3,Require Activation
484219,6,Promising
484223,7,Medium
484229,11,High
484235,3,Require Activation
484239,8,Medium
484240,4,Needs Attention
484244,3,Require Activation
484251,12,High
484252,3,Require Activation
484395,7,Medium
484811,7,Medium
484855,12,High
484948,12,High
484949,11,High
484953,8,Medium
484955,11,High
484959,3,Require Activation
484960,8,Medium
484962,6,Promising
484965,3,Require Activation
484967,9,High
484979,11,High
484985,9,High
484988,5,Promising
484991,3,Require Activation
484994,4,Needs Attention
485000,11,High
485004,9,High
485006,9,High
485009,5,Promising
485014,6,Promising
485016,8,Medium
485017,8,Medium
485018,11,High
485020,12,High
485021,11,High
485024,11,High
485026,12,High
485029,11,High
485030,11,High
485031,12,High
485032,12,High
485035,8,Medium
485046,3,Require Activation
485049,11,High
485051,8,Medium
485052,5,Promising
485053,4,Needs Attention
485054,10,High
485057,9,High
485058,6,Promising
485060,5,Promising
485062,11,High
485068,9,High
485070,3,Require Activation
485078,9,High
485079,6,Promising
485081,10,High
485085,9,High
485089,11,High
485092,6,Promising
485093,3,Require Activation
485094,3,Require Activation
485096,11,High
485099,10,High
485105,7,Medium
485108,7,Medium
485115,6,Promising
485117,8,Medium
485127,9,High
485132,3,Require Activation
485134,3,Require Activation
485143,9,High
485146,3,Require Activation
485149,4,Needs Attention
485150,5,Promising
485152,5,Promising
485154,8,Medium
485155,8,Medium
485161,12,High
485164,9,High
485165,9,High
485166,10,High
485168,12,High
485173,6,Promising
485174,10,High
485180,7,Medium
485188,8,Medium
485195,4,Needs Attention
485199,4,Needs Attention
485206,9,High
485216,12,High
485217,9,High
485220,6,Promising
485221,12,High
485227,3,Require Activation
485232,11,High
485242,3,Require Activation
485243,11,High
485275,8,Medium
485277,5,Promising
485279,5,Promising
485285,6,Promising
485288,10,High
485301,6,Needs Attention
485302,12,High
485309,3,Require Activation
485427,5,Promising
485429,10,High
485432,4,Needs Attention
485433,8,Medium
485434,8,Medium
485437,8,Medium
485439,5,Promising
485441,9,High
485448,6,Promising
485450,9,High
485452,6,Promising
485453,10,High
485465,7,Medium
485468,4,Needs Attention
485469,8,Medium
485470,10,High
485478,8,Medium
485484,8,Medium
485505,10,High
485508,10,High
485509,3,Require Activation
485523,7,Medium
485526,10,High
485527,6,Promising
485530,4,Needs Attention
485532,7,Medium
485533,3,Require Activation
485534,9,High
485535,9,High
485538,7,Medium
485542,8,Medium
485550,7,Medium
485552,3,Require Activation
485554,10,High
485555,6,Promising
485557,3,Require Activation
485560,4,Needs Attention
485561,6,Promising
485570,8,Medium
485575,10,High
485581,8,Medium
485584,8,Medium
485585,7,Medium
485587,3,Require Activation
485593,9,High
485594,7,Medium
485639,7,Medium
485647,7,Medium
485651,5,Needs Attention
485652,8,Medium
485653,12,High
485660,11,High
485663,3,Require Activation
485665,4,Needs Attention
485669,3,Require Activation
485671,6,Promising
485674,9,High
485675,8,Medium
485680,7,Medium
485682,4,Needs Attention
485685,7,Medium
485688,12,High
485689,4,Needs Attention
485691,3,Require Activation
485694,5,Promising
485695,4,Needs Attention
485698,4,Needs Attention
485703,10,High
485706,3,Require Activation
485710,9,High
485711,5,Promising
485714,12,High
485719,8,Medium
485722,6,Promising
485725,3,Require Activation
485733,7,Medium
485734,3,Require Activation
485737,8,Medium
485740,9,High
485743,11,High
485747,5,Promising
485750,3,Require Activation
485751,6,Promising
485753,7,Medium
485761,8,Medium
485769,12,High
485771,4,Needs Attention
485772,3,Require Activation
485774,3,Require Activation
485778,7,Medium
485781,6,Promising
485782,7,Medium
485783,7,Medium
485784,10,High
485785,3,Require Activation
485787,5,Promising
485789,8,Medium
485792,3,Require Activation
485795,6,Promising
485797,12,High
485798,6,Promising
485799,8,Medium
485804,3,Require Activation
485808,8,Medium
485809,5,Promising
485810,7,Medium
485812,4,Needs Attention
485818,4,Needs Attention
485829,6,Promising
485832,3,Require Activation
485836,9,High
485841,7,Medium
485843,6,Promising
485844,6,Promising
485846,7,Medium
485851,10,High
485852,6,Promising
485858,4,Needs Attention
485867,11,High
485868,11,High
485874,12,High
485875,6,Promising
485876,9,High
485877,12,High
485878,12,High
485879,10,High
485880,12,High
485881,8,Medium
485885,4,Needs Attention
485886,9,High
485899,12,High
485900,7,Medium
485904,12,High
485905,3,Require Activation
485927,12,High
485928,4,Needs Attention
485934,9,High
485935,9,High
485936,4,Needs Attention
485938,7,Medium
485939,3,Require Activation
485944,10,High
485952,4,Needs Attention
485953,3,Require Activation
485955,3,Require Activation
485957,8,Medium
485958,11,High
485965,3,Require Activation
485970,8,Medium
485972,6,Promising
485975,7,Medium
485976,3,Require Activation
485978,9,High
485980,9,High
485982,12,High
485988,3,Require Activation
485989,12,High
485990,8,Medium
485994,11,High
485999,9,High
486002,3,Require Activation
486007,9,High
486010,11,High
486013,8,Medium
486015,12,High
486016,9,High
486024,10,High
486025,4,Needs Attention
486026,10,High
486029,6,Promising
486031,6,Needs Attention
486033,11,High
486034,11,High
486035,8,Medium
486036,11,High
486037,9,High
486041,9,High
486043,12,High
486044,3,Require Activation
486046,6,Promising
486048,10,High
486054,9,High
486055,3,Require Activation
486058,5,Promising
486059,11,High
486064,6,Promising
486069,3,Require Activation
486072,12,High
486075,9,High
486080,5,Promising
486082,6,Promising
486083,9,High
486085,3,Require Activation
486086,11,High
486088,3,Require Activation
486090,9,High
486095,6,Promising
486096,5,Promising
486097,7,Medium
486098,3,Require Activation
486099,11,High
486106,7,Medium
486107,6,Needs Attention
486108,4,Needs Attention
486112,3,Require Activation
486157,10,High
486160,12,High
486161,6,Promising
486163,10,High
486164,9,High
486166,10,High
486168,12,High
486171,7,Medium
486173,9,High
486177,10,High
486184,6,Promising
486185,8,Medium
486188,12,High
486199,6,Promising
486200,6,Needs Attention
486203,11,High
486207,12,High
486208,11,High
486210,9,High
486221,12,High
486225,5,Promising
486226,8,Medium
486227,7,Medium
486234,10,High
486235,5,Promising
486236,12,High
486238,10,High
486239,3,Require Activation
486241,8,Medium
486242,3,Require Activation
486245,10,High
486251,5,Promising
486253,7,Medium
486257,3,Require Activation
486263,10,High
486264,7,Medium
486265,8,Medium
486303,9,High
486305,4,Needs Attention
486306,5,Needs Attention
486312,11,High
486318,8,Medium
486339,6,Promising
486341,3,Require Activation
486347,6,Promising
486355,8,Medium
486358,3,Require Activation
486360,8,Medium
486372,11,High
486386,5,Promising
486389,6,Promising
486394,9,High
486399,10,High
486402,8,Medium
486412,9,High
486419,4,Needs Attention
486420,9,High
486422,6,Promising
486426,5,Promising
486427,6,Promising
486434,11,High
486435,10,High
486438,11,High
486443,7,Medium
486444,8,Medium
486451,7,Medium
486453,10,High
486460,4,Needs Attention
486462,7,Medium
486465,12,High
486469,6,Promising
486472,9,High
486474,8,Medium
486477,3,Require Activation
486478,3,Require Activation
486480,3,Require Activation
486483,4,Needs Attention
486485,8,Medium
486487,3,Require Activation
486489,5,Needs Attention
486494,9,High
486496,8,Medium
486497,10,High
486498,3,Require Activation
486499,7,Medium
486500,9,High
486501,10,High
486503,6,Promising
486510,12,High
486511,9,High
486512,3,Require Activation
486516,3,Require Activation
486520,11,High
486522,8,Medium
486523,7,Medium
486527,6,Promising
486533,9,High
486534,5,Promising
486535,9,High
486538,5,Promising
486540,7,Medium
486545,6,Promising
486547,8,Medium
486555,5,Promising
486556,7,Medium
486557,8,Medium
486560,7,Medium
486565,3,Require Activation
486573,7,Medium
486575,12,High
486580,5,Promising
486581,11,High
486620,10,High
486625,9,High
486630,10,High
486632,6,Needs Attention
486698,5,Promising
486762,8,Medium
486763,11,High
486768,6,Promising
486770,12,High
486775,8,Medium
486776,12,High
486835,11,High
486846,3,Require Activation
486879,10,High
486880,4,Needs Attention
486882,3,Require Activation
486937,6,Needs Attention
486953,8,Medium
486956,12,High
486957,12,High
486959,12,High
486964,4,Needs Attention
486965,8,Medium
486973,9,High
486977,10,High
486979,4,Needs Attention
486990,8,Medium
487002,11,High
487004,11,High
487005,8,Medium
487009,3,Require Activation
487027,5,Promising
487035,11,High
487038,6,Promising
487050,11,High
487054,12,High
487060,8,Medium
487061,5,Promising
487062,7,Medium
487071,4,Needs Attention
487075,10,High
487079,4,Needs Attention
487080,12,High
487083,8,Medium
487084,12,High
487106,12,High
487125,3,Require Activation
487127,3,Require Activation
487131,6,Promising
487132,8,Medium
487136,4,Needs Attention
487139,5,Promising
487143,12,High
487150,10,High
487156,12,High
487171,10,High
487174,7,Medium
487175,3,Require Activation
487177,3,Require Activation
487185,12,High
487197,3,Require Activation
487206,5,Promising
487207,4,Needs Attention
487209,6,Needs Attention
487210,3,Require Activation
487213,7,Medium
487215,12,High
487223,8,Medium
487234,12,High
487235,12,High
487236,10,High
487237,10,High
487238,10,High
487239,10,High
487240,10,High
487241,12,High
487242,10,High
487243,7,Medium
487247,11,High
487251,4,Needs Attention
487252,10,High
487253,9,High
487261,8,Medium
487269,6,Promising
487271,12,High
487272,7,Medium
487285,7,Medium
487298,11,High
487300,11,High
487315,7,Medium
487319,10,High
487320,11,High
487333,9,High
487334,8,Medium
487336,8,Medium
487341,9,High
487350,10,High
487358,3,Require Activation
487359,10,High
487361,3,Require Activation
487362,5,Promising
487366,9,High
487383,12,High
487384,12,High
487389,3,Require Activation
487390,7,Medium
487393,10,High
487396,6,Promising
487397,12,High
487409,12,High
487411,8,Medium
487413,10,High
487414,10,High
487415,5,Promising
487417,5,Promising
487419,8,Medium
487428,11,High
487431,12,High
487432,10,High
487437,8,Medium
487439,11,High
487440,10,High
487451,4,Needs Attention
487472,10,High
487480,12,High
487483,11,High
487487,9,High
487489,7,Medium
487497,8,Medium
487501,7,Medium
487504,4,Needs Attention
487507,8,Medium
487509,6,Promising
487511,7,Medium
487513,6,Promising
487516,10,High
487518,8,Medium
487521,3,Require Activation
487523,7,Medium
487525,9,High
487532,10,High
487537,11,High
487538,12,High
487540,12,High
487543,7,Medium
487544,10,High
487546,8,Medium
487548,3,Require Activation
487550,12,High
487551,10,High
487558,7,Medium
487559,8,Medium
487560,9,High
487563,4,Needs Attention
