ClienteCodigo,RFM_Score,RFM_Level
0000517698,5,Promising
0000517706,3,Require Activation
0000517713,4,Needs Attention
0000517716,9,High
0000517719,3,Require Activation
0000517721,5,Needs Attention
0000517724,8,Medium
0000517725,11,High
0000517726,3,Require Activation
0000517728,9,High
0000517729,6,Needs Attention
0000517732,9,High
0000517733,12,High
0000517734,11,High
0000517736,5,Needs Attention
0000517739,4,Needs Attention
0000517742,3,Require Activation
0000517744,6,Promising
0000517747,9,High
0000517748,6,Promising
0000517763,8,Medium
0000517764,8,Medium
0000517765,6,Promising
0000517770,3,Require Activation
0000517777,7,Medium
0000517778,11,High
0000517779,8,Medium
0000517780,3,Require Activation
0000517783,6,Promising
0000517785,10,High
0000517788,10,High
0000517789,12,High
0000517790,4,Needs Attention
0000517791,7,Medium
0000517797,5,Promising
0000517800,4,Needs Attention
0000517801,3,Require Activation
0000517802,3,Require Activation
0000517805,9,High
0000517806,7,Medium
0000517808,9,High
0000517809,8,Medium
0000517813,10,High
0000517814,3,Require Activation
0000517821,12,High
0000517822,10,High
0000517827,3,Require Activation
0000517828,10,High
0000517830,6,Promising
0000517832,8,Medium
0000517833,11,High
0000517835,5,Promising
0000517838,12,High
0000517840,6,Promising
0000517841,9,High
0000517842,3,Require Activation
0000517843,8,Medium
0000517844,11,High
0000517851,8,Medium
0000517854,3,Require Activation
0000517857,3,Require Activation
0000517861,9,High
0000517863,3,Require Activation
0000517864,3,Require Activation
0000517866,6,Promising
0000517867,7,Needs Attention
0000517869,4,Needs Attention
0000517870,3,Require Activation
0000517872,7,Medium
0000517874,3,Require Activation
0000517875,12,High
0000517876,12,High
0000517877,11,High
0000517883,6,Promising
0000517885,10,High
0000517888,11,High
0000517893,12,High
0000517899,6,Promising
0000517900,3,Require Activation
0000517905,3,Require Activation
0000517908,3,Require Activation
0000517909,7,Medium
0000517913,5,Needs Attention
0000517915,8,Medium
0000517918,3,Require Activation
0000517920,8,Medium
0000517923,3,Require Activation
0000517924,7,Medium
0000517925,10,High
0000517931,3,Require Activation
0000517935,9,High
0000517937,7,Medium
0000517945,3,Require Activation
0000517946,12,High
0000517947,4,Needs Attention
0000517949,9,High
0000517950,7,Medium
0000517952,4,Needs Attention
0000517954,10,High
0000517962,11,High
0000517965,6,Promising
0000517969,8,Medium
0000517970,5,Promising
0000517971,7,Medium
0000517972,9,High
0000517975,7,Medium
0000517977,4,Needs Attention
0000517979,12,High
0000517982,3,Require Activation
0000517984,12,High
0000517985,10,High
0000517988,10,High
0000517989,10,High
0000517990,3,Require Activation
0000517991,8,Medium
0000517995,6,Promising
0000517996,7,Medium
0000517997,4,Needs Attention
0000517999,6,Promising
0000518002,9,High
0000518004,7,Medium
0000518005,8,Medium
0000518011,8,Medium
0000518014,7,Medium
0000518015,3,Require Activation
0000518021,7,Medium
0000518022,6,Needs Attention
0000518024,6,Promising
0000518025,5,Promising
0000518027,8,Medium
0000518028,9,High
0000518030,9,High
0000518032,6,Promising
0000518033,7,Medium
0000518035,11,High
0000518036,7,Medium
0000518038,5,Promising
0000518039,8,Medium
0000518040,8,Medium
0000518041,4,Needs Attention
0000518046,6,Promising
0000518047,11,High
0000518048,9,High
0000518050,3,Require Activation
0000518054,7,Medium
0000518058,3,Require Activation
0000518060,6,Needs Attention
0000518062,11,High
0000518064,7,Medium
0000518065,8,Medium
0000518066,12,High
0000518067,6,Promising
0000518073,8,Medium
0000518075,6,Promising
0000518076,9,High
0000518082,7,Medium
0000518083,3,Require Activation
0000518084,4,Needs Attention
0000518085,4,Needs Attention
0000518086,3,Require Activation
0000518088,7,Medium
0000518089,5,Promising
0000518093,9,High
0000518097,3,Require Activation
0000518102,7,Medium
0000518105,11,High
0000518107,5,Promising
0000518108,8,Medium
0000518113,8,Medium
0000518114,9,High
0000518116,10,High
0000518117,6,Promising
0000518118,3,Require Activation
0000518119,3,Require Activation
0000518123,6,Promising
0000518125,10,High
0000518129,7,Medium
0000518130,4,Needs Attention
0000518132,7,Medium
0000518133,8,Medium
0000518134,8,Medium
0000518135,3,Require Activation
0000518138,6,Promising
0000518139,11,High
0000518140,6,Promising
0000518141,10,High
0000518142,3,Require Activation
0000518145,5,Needs Attention
0000518148,9,High
0000518159,7,Medium
0000518160,3,Require Activation
0000518163,4,Needs Attention
0000518164,3,Require Activation
0000518166,4,Needs Attention
0000518168,6,Promising
0000518169,3,Require Activation
0000518170,7,Medium
0000518171,6,Promising
0000518176,7,Medium
0000518177,3,Require Activation
0000518178,9,High
0000518182,6,Needs Attention
0000518183,3,Require Activation
0000518194,3,Require Activation
0000518195,4,Needs Attention
0000518196,5,Promising
0000518200,6,Promising
0000518201,7,Medium
0000518213,11,High
0000518216,6,Promising
0000518218,6,Promising
0000518220,11,High
0000518222,11,High
0000518223,6,Needs Attention
0000518225,3,Require Activation
0000518230,3,Require Activation
0000518231,3,Require Activation
0000518233,4,Needs Attention
0000518234,5,Promising
0000518235,6,Promising
0000518236,8,Medium
0000518238,5,Promising
0000518239,6,Needs Attention
0000518240,9,High
0000518242,3,Require Activation
0000518250,3,Require Activation
0000518251,9,High
0000518253,6,Promising
0000518256,11,High
0000518258,11,High
0000518259,9,High
0000518260,3,Require Activation
0000518263,12,High
0000518264,10,High
0000518266,8,Medium
0000518269,10,High
0000518270,10,High
0000518272,10,High
0000518274,3,Require Activation
0000518279,8,Medium
0000518296,10,High
0000518300,3,Require Activation
0000518302,4,Needs Attention
0000518305,10,High
0000518318,7,Medium
0000518322,4,Needs Attention
0000518325,7,Medium
0000518327,7,Medium
0000518328,11,High
0000518329,11,High
0000518339,6,Promising
0000518340,3,Require Activation
0000518346,9,High
0000518349,3,Require Activation
0000518351,8,Medium
0000518353,3,Require Activation
0000518356,11,High
0000518366,5,Promising
0000518369,9,High
0000518375,7,Medium
0000518377,12,High
0000518379,12,High
0000518380,7,Medium
0000518381,4,Needs Attention
0000518386,9,High
0000518391,6,Promising
0000518392,8,Medium
0000518393,9,High
0000518395,6,Needs Attention
0000518396,12,High
0000518400,9,High
0000518425,7,Medium
0000518426,12,High
0000518429,9,High
0000518432,3,Require Activation
0000518434,10,High
0000518441,6,Promising
0000518442,5,Promising
0000518446,3,Require Activation
0000518447,4,Needs Attention
0000518448,3,Require Activation
0000518449,3,Require Activation
0000518450,7,Medium
0000518453,3,Require Activation
0000518459,10,High
0000518462,10,High
0000518465,5,Promising
0000518477,12,High
0000518478,7,Medium
0000518479,4,Needs Attention
0000518480,7,Medium
0000518481,9,High
0000518483,11,High
0000518486,11,High
0000518487,4,Needs Attention
0000518488,5,Promising
0000518497,7,Medium
0000518498,3,Require Activation
0000518499,3,Require Activation
0000518502,3,Require Activation
0000518510,3,Require Activation
0000518516,4,Needs Attention
0000518519,8,Medium
0000518520,7,Needs Attention
0000518522,9,High
0000518526,10,High
0000518529,3,Require Activation
0000518530,4,Needs Attention
0000518532,10,High
0000518534,4,Needs Attention
0000518535,3,Require Activation
0000518537,10,High
0000518538,7,Medium
0000518540,12,High
0000518542,8,Medium
0000518543,7,Medium
0000518544,9,High
0000518545,4,Needs Attention
0000518546,12,High
0000518547,4,Needs Attention
0000518550,3,Require Activation
0000518551,3,Require Activation
0000518552,11,High
0000518553,8,Medium
0000518557,10,High
0000518559,3,Require Activation
0000518560,3,Require Activation
0000518563,4,Needs Attention
0000518564,7,Medium
0000518567,7,Medium
0000518570,6,Needs Attention
0000518571,6,Promising
0000518573,6,Promising
0000518575,4,Needs Attention
0000518578,8,Medium
0000518580,10,High
0000518581,4,Needs Attention
0000518582,10,High
0000518586,6,Promising
0000518589,11,High
0000518591,9,High
0000518595,9,High
0000518596,3,Require Activation
0000518598,6,Promising
0000518599,7,Medium
0000518602,7,Medium
0000518608,6,Promising
0000518609,10,High
0000518611,11,High
0000518614,7,Medium
0000518617,5,Needs Attention
0000518621,5,Promising
0000518622,7,Medium
0000518623,4,Needs Attention
0000518624,5,Needs Attention
0000518625,3,Require Activation
0000518626,3,Require Activation
0000518629,5,Promising
0000518630,12,High
0000518632,11,High
0000518633,12,High
0000518635,5,Promising
0000518639,3,Require Activation
0000518641,9,High
0000518643,8,Medium
0000518644,4,Needs Attention
0000518645,10,High
0000518651,11,High
0000518657,3,Require Activation
0000518659,10,High
0000518662,7,Medium
0000518666,6,Promising
0000518667,9,High
0000518668,10,High
0000518669,11,High
0000518671,3,Require Activation
0000518676,5,Promising
0000518677,9,High
0000518680,4,Needs Attention
0000518681,7,Medium
0000518682,6,Promising
0000518683,8,Medium
0000518684,9,High
0000518686,7,Medium
0000518687,3,Require Activation
0000518688,3,Require Activation
0000518690,4,Needs Attention
0000518692,3,Require Activation
0000518697,9,High
0000518700,12,High
0000518703,10,High
0000518704,9,High
0000518705,6,Promising
0000518706,3,Require Activation
0000518708,8,Medium
0000518712,10,High
0000518715,8,Medium
0000518716,9,High
0000518717,8,Medium
0000518718,6,Promising
0000518719,7,Medium
0000518721,4,Needs Attention
0000518726,10,High
0000518728,12,High
0000518729,9,High
0000518730,5,Promising
0000518732,5,Promising
0000518734,3,Require Activation
0000518735,3,Require Activation
0000518736,4,Needs Attention
0000518780,11,High
0000518781,3,Require Activation
0000518782,5,Promising
0000518783,9,High
0000518785,10,High
0000518786,7,Medium
0000518787,3,Require Activation
0000518788,8,Medium
0000518792,8,Medium
0000518793,5,Promising
0000518796,9,High
0000518798,10,High
0000518799,8,Medium
0000518800,6,Promising
0000518801,4,Needs Attention
0000518803,10,High
0000518805,8,Medium
0000518807,5,Promising
0000518808,9,High
0000518810,11,High
0000518812,12,High
0000518813,8,Medium
0000518815,8,Medium
0000518816,10,High
0000518817,6,Promising
0000518822,5,Promising
0000518823,11,High
0000518824,9,High
0000518828,3,Require Activation
0000518829,12,High
0000518831,9,High
0000518832,6,Promising
0000518833,3,Require Activation
0000518834,10,High
0000518836,6,Promising
0000518838,4,Needs Attention
0000518839,3,Require Activation
0000518842,6,Promising
0000518844,4,Needs Attention
0000518846,7,Medium
0000518850,6,Promising
0000518858,8,Medium
0000518861,3,Require Activation
0000518865,3,Require Activation
0000518868,11,High
0000518871,4,Needs Attention
0000518874,3,Require Activation
0000518875,7,Medium
0000518878,6,Promising
0000518879,6,Promising
0000518881,12,High
0000518883,3,Require Activation
0000518886,8,Medium
0000518889,3,Require Activation
0000518898,11,High
0000518899,10,High
0000518905,8,Medium
0000518906,6,Promising
0000518912,9,High
0000518916,7,Medium
0000518917,8,Medium
0000518918,12,High
0000518919,7,Medium
0000518921,12,High
0000518928,10,High
0000518929,9,High
0000518930,11,High
0000518931,8,Medium
0000518932,7,Medium
0000518934,3,Require Activation
0000518935,5,Promising
0000518936,3,Require Activation
0000518939,11,High
0000518943,6,Promising
0000518944,6,Promising
0000518946,3,Require Activation
0000518948,4,Needs Attention
0000518949,3,Require Activation
0000518955,5,Promising
0000518957,10,High
0000518958,10,High
0000518959,6,Promising
0000518968,10,High
0000518971,9,High
0000518977,7,Medium
0000518981,3,Require Activation
0000518982,9,High
0000518983,9,High
0000518984,4,Needs Attention
0000518985,7,Medium
0000518986,6,Promising
0000518989,5,Promising
0000518990,5,Promising
0000518991,9,High
0000518992,8,Medium
0000518993,10,High
0000518994,6,Promising
0000518997,6,Promising
0000519003,5,Promising
0000519004,6,Promising
0000519005,9,High
0000519006,10,High
0000519007,10,High
0000519011,9,High
0000519016,9,High
0000519018,3,Require Activation
0000519020,3,Require Activation
0000519021,11,High
0000519022,3,Require Activation
0000519023,6,Needs Attention
0000519024,8,Medium
0000519029,9,High
0000519031,9,High
0000519033,12,High
0000519036,8,Medium
0000519040,9,High
0000519041,7,Medium
0000519042,7,Medium
0000519044,4,Needs Attention
0000519046,12,High
0000519049,8,Medium
0000519050,11,High
0000519053,6,Promising
0000519054,6,Promising
0000519055,8,Medium
0000519056,10,High
0000519057,9,High
0000519058,6,Promising
0000519062,3,Require Activation
0000519063,11,High
0000519065,6,Needs Attention
0000519066,3,Require Activation
0000519068,12,High
0000519069,3,Require Activation
0000519072,3,Require Activation
0000519073,3,Require Activation
0000519079,12,High
0000519081,8,Medium
0000519082,6,Promising
0000519087,10,High
0000519088,11,High
0000519089,12,High
0000519090,3,Require Activation
0000519092,8,Medium
0000519094,10,High
0000519100,12,High
0000519102,11,High
0000519113,10,High
0000519115,3,Require Activation
0000519116,5,Promising
0000519118,9,High
0000519119,3,Require Activation
0000519122,12,High
0000519123,3,Require Activation
0000519124,3,Require Activation
0000519132,5,Promising
0000519133,8,Medium
0000519134,9,High
0000519135,12,High
0000519136,3,Require Activation
0000519137,7,Medium
0000519138,4,Needs Attention
0000519141,8,Medium
0000519144,6,Promising
0000519145,6,Promising
0000519148,6,Needs Attention
0000519150,11,High
0000519151,10,High
0000519153,9,High
0000519154,8,Medium
0000519156,8,Medium
0000519160,8,Medium
0000519161,11,High
0000519167,6,Promising
0000519170,6,Needs Attention
0000519171,8,Medium
0000519174,12,High
0000519178,3,Require Activation
0000519180,7,Medium
0000519182,3,Require Activation
0000519185,3,Require Activation
0000519188,8,Medium
0000519190,6,Promising
0000519195,11,High
0000519197,12,High
0000519198,3,Require Activation
0000519201,8,Medium
0000519203,3,Require Activation
0000519204,3,Require Activation
0000519211,3,Require Activation
0000519212,10,High
0000519214,3,Require Activation
0000519217,9,High
0000519220,6,Promising
0000519222,9,High
0000519233,6,Promising
0000519234,11,High
0000519239,12,High
0000519241,11,High
0000519242,7,Medium
0000519245,4,Needs Attention
0000519249,8,Medium
0000519251,6,Promising
0000519252,10,High
0000519253,11,High
0000519268,10,High
0000519269,9,High
0000519273,6,Promising
0000519276,11,High
0000519277,6,Promising
0000519278,10,High
0000519280,6,Promising
0000519282,6,Promising
0000519283,11,High
0000519286,10,High
0000519292,8,Medium
0000519293,3,Require Activation
0000519295,7,Medium
0000519298,7,Medium
0000519300,12,High
0000519302,3,Require Activation
0000519303,11,High
0000519304,8,Medium
0000519308,7,Medium
0000519309,11,High
0000519310,6,Promising
0000519317,11,High
0000519320,10,High
0000519321,10,High
0000519322,11,High
0000519323,3,Require Activation
0000519326,10,High
0000519327,7,Medium
0000519329,4,Needs Attention
0000519332,3,Require Activation
0000519333,9,High
0000519335,3,Require Activation
0000519344,8,Medium
0000519345,3,Require Activation
0000519347,8,Medium
0000519348,10,High
0000519350,9,High
0000519351,6,Promising
0000519352,11,High
0000519356,11,High
0000519357,6,Needs Attention
0000519360,5,Promising
0000519364,3,Require Activation
0000519365,3,Require Activation
0000519372,9,High
0000519374,10,High
0000519379,7,Medium
0000519380,9,High
0000519382,12,High
0000519389,7,Medium
0000519390,7,Medium
0000519391,12,High
0000519394,6,Promising
0000519396,9,High
0000519398,3,Require Activation
0000519399,8,Medium
0000519402,9,High
0000519403,12,High
0000519405,10,High
0000519406,10,High
0000519414,9,High
0000519416,11,High
0000519417,11,High
0000519418,6,Promising
0000519420,7,Medium
0000519423,3,Require Activation
0000519424,5,Promising
0000519425,9,High
0000519426,3,Require Activation
0000519428,6,Promising
0000519430,3,Require Activation
0000519431,9,High
0000519432,5,Promising
0000519433,10,High
0000519434,6,Needs Attention
0000519437,7,Medium
0000519438,3,Require Activation
0000519439,5,Promising
0000519441,5,Promising
0000519443,3,Require Activation
0000519446,12,High
0000519448,9,High
0000519449,8,Medium
0000519450,10,High
0000519451,6,Needs Attention
0000519452,5,Promising
0000519453,7,Medium
0000519455,9,High
0000519456,10,High
0000519458,8,Medium
0000519459,10,High
0000519460,12,High
0000519462,8,Medium
0000519476,8,Medium
0000519485,11,High
0000519489,3,Require Activation
0000519493,11,High
0000519495,8,Medium
0000519497,3,Require Activation
0000519499,8,Medium
0000519500,3,Require Activation
0000519501,3,Require Activation
0000519502,9,High
0000519503,10,High
0000519504,4,Needs Attention
0000519505,10,High
0000519510,10,High
0000519513,3,Require Activation
0000519517,4,Needs Attention
0000519519,8,Medium
0000519520,10,High
0000519521,3,Require Activation
0000519522,9,High
0000519526,11,High
0000519528,12,High
0000519535,9,High
0000519536,3,Require Activation
0000519538,12,High
0000519543,7,Medium
0000519547,12,High
0000519548,3,Require Activation
0000519549,7,Medium
0000519550,5,Promising
0000519552,6,Promising
0000519553,7,Medium
0000519554,12,High
0000519555,5,Promising
0000519556,3,Require Activation
0000519558,9,High
0000519561,12,High
0000519564,4,Needs Attention
0000519566,7,Medium
0000519568,12,High
0000519569,6,Promising
0000519571,6,Promising
0000519572,5,Promising
0000519576,6,Promising
0000519577,6,Promising
0000519578,7,Medium
0000519580,6,Promising
0000519590,4,Needs Attention
0000519592,9,High
0000519593,8,Medium
0000519594,5,Promising
0000519600,7,Medium
0000519601,12,High
0000519602,10,High
0000519603,10,High
0000519604,5,Promising
0000519605,10,High
0000519612,3,Require Activation
0000519614,12,High
0000519615,7,Medium
0000519617,12,High
0000519620,12,High
0000519625,9,High
0000519626,7,Medium
0000519627,4,Needs Attention
0000519629,11,High
0000519630,9,High
0000519631,10,High
0000519632,9,High
0000519637,11,High
0000519638,12,High
0000519641,3,Require Activation
0000519643,9,High
0000519648,6,Promising
0000519649,4,Needs Attention
0000519656,9,High
0000519657,6,Promising
0000519659,3,Require Activation
0000519660,10,High
0000519662,9,High
0000519663,12,High
0000519667,7,Medium
0000519669,6,Promising
0000519670,4,Needs Attention
0000519671,10,High
0000519672,5,Promising
0000519673,9,High
0000519674,11,High
0000519676,12,High
0000519677,6,Promising
0000519681,10,High
0000519684,3,Require Activation
0000519685,5,Promising
0000519689,3,Require Activation
0000519690,6,Needs Attention
0000519693,5,Needs Attention
0000519694,11,High
0000519696,3,Require Activation
0000519701,10,High
0000519702,12,High
0000519711,8,Medium
0000519716,10,High
0000519717,9,High
0000519719,9,High
0000519721,10,High
0000519723,11,High
0000519725,10,High
0000519727,5,Promising
0000519732,5,Promising
0000519737,4,Needs Attention
0000519739,3,Require Activation
0000519743,4,Needs Attention
0000519746,10,High
0000519748,6,Promising
0000519749,3,Require Activation
0000519753,12,High
0000519755,7,Medium
0000519756,6,Promising
0000519757,3,Require Activation
0000519764,8,Medium
0000519767,9,High
0000519772,9,High
0000519774,9,High
0000519775,6,Promising
0000519777,4,Needs Attention
0000519784,11,High
0000519787,3,Require Activation
0000519788,9,High
0000519790,8,Medium
0000519791,7,Medium
0000519792,3,Require Activation
0000519793,5,Needs Attention
0000519794,10,High
0000519801,8,Medium
0000519803,7,Medium
0000519805,11,High
0000519810,12,High
0000519812,6,Promising
0000519814,5,Promising
0000519818,4,Needs Attention
0000519822,8,Medium
0000519823,8,Medium
0000519824,10,High
0000519825,9,High
0000519826,9,High
0000519827,3,Require Activation
0000519828,7,Medium
0000519830,4,Needs Attention
0000519833,10,High
0000519838,3,Require Activation
0000519839,12,High
0000519841,8,Medium
0000519843,8,Medium
0000519847,7,Medium
0000519848,5,Promising
0000519849,3,Require Activation
0000519850,5,Promising
0000519854,12,High
0000519858,10,High
0000519859,9,High
0000519865,11,High
0000519866,8,Medium
0000519867,4,Needs Attention
0000519868,9,High
0000519870,11,High
0000519872,10,High
0000519881,3,Require Activation
0000519883,5,Promising
0000519886,9,High
0000519893,3,Require Activation
0000519895,12,High
0000519896,4,Needs Attention
0000519900,4,Needs Attention
0000519902,6,Promising
0000519905,12,High
0000519907,9,High
0000519908,7,Medium
0000519909,4,Needs Attention
0000519911,11,High
0000519912,6,Promising
0000519919,11,High
0000519924,5,Promising
0000519925,7,Medium
0000519926,6,Promising
0000519927,12,High
0000519928,11,High
0000519932,9,High
0000519933,4,Needs Attention
0000519934,9,High
0000519937,6,Promising
0000519939,8,Medium
0000519941,3,Require Activation
0000519943,11,High
0000519947,5,Promising
0000519952,11,High
0000519953,8,Medium
0000519954,10,High
0000519955,12,High
0000519956,12,High
0000519959,9,High
0000519963,11,High
0000519964,12,High
0000519965,11,High
0000519966,6,Promising
0000519972,9,High
0000519973,7,Medium
0000519976,8,Medium
0000519977,5,Promising
0000519979,6,Promising
0000519982,7,Medium
0000519983,7,Medium
0000519987,9,High
0000519990,10,High
0000519994,6,Needs Attention
0000519995,8,Medium
0000519996,5,Needs Attention
0000519998,10,High
0000519999,8,Medium
0000520000,9,High
0000520001,6,Promising
0000520002,9,High
0000520003,3,Require Activation
0000520005,5,Promising
0000520007,9,High
0000520009,4,Needs Attention
0000520014,9,High
0000520016,3,Require Activation
0000520019,10,High
0000520020,4,Needs Attention
0000520021,9,High
0000520022,5,Promising
0000520024,10,High
0000520029,5,Promising
0000520033,5,Promising
0000520034,12,High
0000520036,6,Promising
0000520042,3,Require Activation
0000520043,12,High
0000520045,3,Require Activation
0000520047,4,Needs Attention
0000520056,10,High
0000520058,4,Needs Attention
0000520061,3,Require Activation
0000520064,3,Require Activation
0000520066,10,High
0000520067,4,Needs Attention
0000520073,8,Medium
0000520075,8,Medium
0000520076,5,Promising
0000520077,3,Require Activation
0000520082,6,Promising
0000520085,10,High
0000520088,10,High
0000520089,4,Needs Attention
0000520093,8,Medium
0000520094,3,Require Activation
0000520095,3,Require Activation
0000520099,7,Medium
0000520100,11,High
0000520101,10,High
0000520102,8,Medium
0000520107,11,High
0000520108,12,High
0000520110,3,Require Activation
0000520113,3,Require Activation
0000520114,8,Medium
0000520115,9,High
0000520117,9,High
0000520119,7,Medium
0000520120,9,High
0000520121,7,Medium
0000520124,9,High
0000520131,9,High
0000520134,3,Require Activation
0000520136,8,Medium
0000520137,3,Require Activation
0000520141,3,Require Activation
0000520143,10,High
0000520145,4,Needs Attention
0000520146,9,High
0000520147,8,Medium
0000520148,5,Promising
0000520157,9,High
0000520160,8,Medium
0000520161,4,Needs Attention
0000520162,9,High
0000520163,7,Medium
0000520167,3,Require Activation
0000520168,6,Promising
0000520169,9,High
0000520170,4,Needs Attention
0000520172,10,High
0000520176,8,Medium
0000520177,11,High
0000520178,11,High
0000520180,9,High
0000520184,12,High
0000520186,9,High
0000520187,3,Require Activation
0000520188,8,Medium
0000520189,4,Needs Attention
0000520190,6,Promising
0000520191,11,High
0000520192,9,High
0000520193,3,Require Activation
0000520198,10,High
0000520200,11,High
0000520202,9,High
0000520203,6,Promising
0000520204,4,Needs Attention
0000520205,5,Needs Attention
0000520207,10,High
0000520208,6,Promising
0000520209,11,High
0000520216,9,High
0000520217,11,High
0000520225,10,High
0000520226,10,High
0000520228,3,Require Activation
0000520229,11,High
0000520230,8,Medium
0000520231,6,Promising
0000520234,11,High
0000520235,3,Require Activation
0000520236,9,High
0000520237,5,Promising
0000520238,3,Require Activation
0000520241,11,High
0000520244,3,Require Activation
0000520245,9,High
0000520247,12,High
0000520249,5,Promising
0000520252,11,High
0000520254,12,High
0000520255,3,Require Activation
0000520256,9,High
0000520258,8,Medium
0000520260,4,Needs Attention
0000520262,9,High
0000520264,10,High
0000520270,12,High
0000520271,9,High
0000520272,11,High
0000520277,7,Medium
0000520279,9,High
0000520280,6,Promising
0000520284,4,Needs Attention
0000520285,3,Require Activation
0000520286,12,High
0000520290,3,Require Activation
0000520295,6,Promising
0000520296,3,Require Activation
0000520298,3,Require Activation
0000520299,10,High
0000520300,9,High
0000520303,3,Require Activation
0000520304,3,Require Activation
0000520306,3,Require Activation
0000520308,7,Medium
0000520310,3,Require Activation
0000520311,5,Needs Attention
0000520314,7,Medium
0000520315,8,Medium
0000520320,9,High
0000520321,5,Promising
0000520322,11,High
0000520324,5,Promising
0000520326,3,Require Activation
0000520332,3,Require Activation
0000520335,3,Require Activation
0000520338,10,High
0000520341,12,High
0000520343,3,Require Activation
0000520345,6,Promising
0000520346,6,Promising
0000520348,3,Require Activation
0000520358,5,Promising
0000520359,6,Promising
0000520360,7,Medium
0000520361,9,High
0000520363,3,Require Activation
0000520366,10,High
0000520367,4,Needs Attention
0000520369,6,Needs Attention
0000520370,5,Promising
0000520373,9,High
0000520374,5,Promising
0000520377,6,Needs Attention
0000520380,3,Require Activation
0000520381,8,Medium
0000520382,9,High
0000520383,3,Require Activation
0000520390,8,Medium
0000520391,7,Medium
0000520392,10,High
0000520394,8,Medium
0000520398,7,Medium
0000520399,9,High
0000520406,12,High
0000520408,10,High
0000520411,6,Promising
0000520412,7,Medium
0000520413,10,High
0000520414,3,Require Activation
0000520415,8,Medium
0000520417,8,Medium
0000520419,11,High
0000520420,8,Medium
0000520421,12,High
0000520422,3,Require Activation
0000520424,9,High
0000520425,5,Promising
0000520429,12,High
0000520431,8,Medium
0000520438,5,Promising
0000520439,9,High
0000520442,6,Promising
0000520449,7,Medium
0000520450,8,Medium
0000520452,3,Require Activation
0000520453,4,Needs Attention
0000520455,3,Require Activation
0000520456,7,Medium
0000520463,8,Medium
0000520468,7,Medium
0000520469,11,High
0000520472,4,Needs Attention
0000520473,9,High
0000520474,5,Promising
0000520475,3,Require Activation
0000520476,3,Require Activation
0000520477,3,Require Activation
0000520482,3,Require Activation
0000520483,6,Promising
0000520485,12,High
0000520489,9,High
0000520491,12,High
0000520494,11,High
0000520495,5,Promising
0000520496,4,Needs Attention
0000520498,4,Needs Attention
0000520500,3,Require Activation
0000520504,3,Require Activation
0000520505,8,Medium
0000520506,4,Needs Attention
0000520508,9,High
0000520510,12,High
0000520511,8,Medium
0000520513,3,Require Activation
0000520515,6,Promising
0000520517,6,Needs Attention
0000520518,6,Promising
0000520525,4,Needs Attention
0000520527,9,High
0000520529,3,Require Activation
0000520533,10,High
0000520540,7,Medium
0000520541,6,Promising
0000520543,4,Needs Attention
0000520547,3,Require Activation
0000520548,11,High
0000520550,7,Medium
0000520551,9,High
0000520552,3,Require Activation
0000520553,7,Medium
0000520554,9,High
0000520556,9,High
0000520558,8,Medium
0000520564,4,Needs Attention
0000520565,12,High
0000520566,5,Promising
0000520569,4,Needs Attention
0000520570,3,Require Activation
0000520571,10,High
0000520572,3,Require Activation
0000520574,3,Require Activation
0000520576,5,Promising
0000520577,6,Promising
0000520579,11,High
0000520580,4,Needs Attention
0000520586,8,Medium
0000520587,6,Promising
0000520588,8,Medium
0000520589,8,Medium
0000520593,8,Medium
0000520596,3,Require Activation
0000520597,8,Medium
0000520598,7,Medium
0000520606,11,High
0000520612,7,Medium
0000520613,9,High
0000520616,3,Require Activation
0000520618,10,High
0000520619,3,Require Activation
0000520620,10,High
0000520622,10,High
0000520623,3,Require Activation
0000520624,3,Require Activation
0000520625,11,High
0000520627,3,Require Activation
0000520628,12,High
0000520631,8,Medium
0000520632,6,Promising
0000520633,6,Promising
0000520636,3,Require Activation
0000520638,11,High
0000520641,9,High
0000520644,3,Require Activation
0000520645,7,Medium
0000520646,11,High
0000520647,11,High
0000520649,11,High
0000520650,3,Require Activation
0000520651,8,Medium
0000520652,8,Medium
0000520653,8,Medium
0000520654,5,Promising
0000520658,12,High
0000520660,8,Medium
0000520662,10,High
0000520663,8,Medium
0000520664,10,High
0000520667,6,Promising
0000520668,8,Medium
0000520669,7,Medium
0000520670,6,Promising
0000520673,9,High
0000520675,11,High
0000520676,4,Needs Attention
0000520677,10,High
0000520682,10,High
0000520684,10,High
0000520686,10,High
0000520687,11,High
0000520689,8,Medium
0000520697,8,Medium
0000520699,12,High
0000520701,8,Medium
0000520702,5,Promising
0000520704,12,High
0000520707,10,High
0000520709,3,Require Activation
0000520710,11,High
0000520714,7,Medium
0000520715,8,Medium
0000520722,10,High
0000520725,8,Medium
0000520727,12,High
0000520728,7,Medium
0000520729,9,High
0000520732,3,Require Activation
0000520734,7,Medium
0000520735,8,Medium
0000520737,8,Medium
0000520746,4,Needs Attention
0000520747,9,High
0000520748,9,High
0000520749,5,Promising
0000520750,9,High
0000520751,10,High
0000520753,9,High
0000520755,9,High
0000520756,3,Require Activation
0000520762,5,Promising
0000520766,10,High
0000520768,10,High
0000520770,7,Medium
0000520772,10,High
0000520773,11,High
0000520775,3,Require Activation
0000520776,12,High
0000520778,8,Medium
0000520781,11,High
0000520782,7,Medium
0000520783,11,High
